county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,provisional,advance_in_person
Richmond,101,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,196,13,117,1,65
Richmond,102,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,248,35,135,1,77
Richmond,103,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,235,42,99,0,94
Richmond,104,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,502,74,230,1,197
Richmond,105,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,113,12,57,0,44
Richmond,106,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,141,16,83,0,42
Richmond,107,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,383,36,209,0,138
Richmond,108,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,95,8,44,0,43
Richmond,109,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,196,15,99,1,81
Richmond,111,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,223,29,115,1,78
Richmond,112,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,142,33,51,0,58
Richmond,114,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,131,16,49,0,66
Richmond,115,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,72,2,54,0,16
Richmond,201,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,213,14,132,0,67
Richmond,202,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,709,68,397,3,241
Richmond,203,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,136,17,80,0,39
Richmond,204,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,322,18,212,1,91
Richmond,207,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,362,62,174,1,125
Richmond,208,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,435,37,251,0,147
Richmond,210,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,287,25,142,1,119
Richmond,301,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,667,51,327,1,288
Richmond,302,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,161,14,90,1,56
Richmond,303,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,371,24,181,0,166
Richmond,304,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,92,8,60,0,24
Richmond,305,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,140,3,64,1,72
Richmond,306,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,800,74,368,3,355
Richmond,307,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,357,28,184,0,145
Richmond,308,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,112,13,57,0,42
Richmond,309,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,724,69,278,0,377
Richmond,310,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,1019,96,449,0,474
Richmond,401,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,451,53,167,0,231
Richmond,402,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,463,48,235,2,178
