county,precinct,office,district,party,candidate,votes,provisional,absentee_by_mail,election_day,advance_in_person_3,advance_in_person_2,advance_in_person_1
DeKalb,REDAN MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,495,4,12,356,0,0,123
DeKalb,REDAN ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,507,1,18,390,0,0,98
DeKalb,REDAN-TROTTI LIBRARY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,728,1,19,579,0,0,129
DeKalb,REHOBOTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,471,2,11,385,0,0,73
DeKalb,RENFROE MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,635,1,10,494,0,0,130
DeKalb,ROCK CHAPEL ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,482,3,9,388,0,0,82
DeKalb,ROCK CHAPEL ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,779,5,22,664,0,0,88
DeKalb,ROCKBRIDGE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,416,8,12,286,0,0,110
DeKalb,ROCKBRIDGE ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1019,4,21,776,0,0,218
DeKalb,ROWLAND ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,496,4,22,309,0,0,161
DeKalb,ROWLAND ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,427,0,6,332,0,0,89
DeKalb,SAGAMORE HILLS ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,832,2,17,730,0,0,83
DeKalb,SALEM MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,934,4,18,716,0,0,196
DeKalb,SCOTT,"Public Service Commission, District 3",3,DEM,LINDY MILLER,779,1,18,632,0,0,128
DeKalb,SHADOW ROCK ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1039,3,29,669,0,0,338
DeKalb,SHAMROCK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,534,2,14,426,0,0,92
DeKalb,SHAW-ROBERT SHAW ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,501,1,23,333,0,0,144
DeKalb,SILVER LAKE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,570,2,33,447,0,0,88
DeKalb,SKYLAND,"Public Service Commission, District 3",3,DEM,LINDY MILLER,301,0,9,262,0,0,30
DeKalb,SMOKE RISE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,453,0,13,341,0,0,99
DeKalb,SNAPFINGER ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,547,0,28,322,0,0,197
DeKalb,SNAPFINGER ROAD NORTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,453,3,11,336,0,0,103
DeKalb,SNAPFINGER ROAD SOUTH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,556,2,7,424,0,0,123
DeKalb,SOUTH DESHON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,659,0,26,499,0,0,134
DeKalb,SOUTH HAIRSTON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,708,1,16,528,0,0,163
DeKalb,STEPHENSON HIGH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,709,2,20,515,0,0,172
DeKalb,STEPHENSON MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,790,6,11,595,0,0,178
DeKalb,STONE MILL ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,260,1,16,171,0,0,72
DeKalb,STONE MOUNTAIN CHAMPION,"Public Service Commission, District 3",3,DEM,LINDY MILLER,276,2,8,181,0,0,85
DeKalb,STONE MOUNTAIN ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,423,2,76,236,0,0,109
DeKalb,STONE MOUNTAIN,"Public Service Commission, District 3",3,DEM,LINDY MILLER,369,0,16,308,0,0,45
DeKalb,STONE MOUNTAIN MIDDLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,156,3,3,115,0,0,35
DeKalb,STONECREST LIBRARY (STC),"Public Service Commission, District 3",3,DEM,LINDY MILLER,588,2,13,473,0,0,100
DeKalb,STONEVIEW ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,189,2,12,150,0,0,25
DeKalb,TERRY MILL ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,600,3,24,428,0,0,145
DeKalb,TILLY MILL ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,299,0,9,199,0,0,91
DeKalb,TONEY ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,358,0,13,228,0,0,117
DeKalb,TUCKER,"Public Service Commission, District 3",3,DEM,LINDY MILLER,704,0,11,595,0,0,98
DeKalb,TUCKER LIBRARY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,518,0,12,416,0,0,90
DeKalb,VALLEY BROOK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,280,1,5,243,0,0,31
DeKalb,WADSWORTH - 05,"Public Service Commission, District 3",3,DEM,LINDY MILLER,191,9,9,123,0,0,50
DeKalb,WADSWORTH - 04,"Public Service Commission, District 3",3,DEM,LINDY MILLER,400,2,21,276,0,0,101
DeKalb,WARREN TECH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,264,1,14,232,0,0,17
DeKalb,WESLEY CHAPEL LIBRARY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,900,2,18,574,0,0,306
DeKalb,WHITE OAK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,428,3,12,321,0,0,92
DeKalb,WINNONA PARK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,833,0,6,672,0,0,155
DeKalb,WINTERS CHAPEL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,294,1,14,193,0,0,86
DeKalb,WOODRIDGE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,664,3,28,423,0,0,210
DeKalb,WOODROW ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,557,3,19,438,0,0,97
DeKalb,WOODWARD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,453,2,13,390,0,0,48
DeKalb,WYNBROOKE ELEM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,892,3,23,683,0,0,183
DeKalb,YOUNG ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,498,3,11,348,0,0,136
