county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person_2,advance_in_person_1
Cobb,Sope Creek 03,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,630,83,3,388,128,28
Cobb,Sweetwater 01,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,1131,97,6,542,42,444
Cobb,Sweetwater 02,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,1119,110,22,561,121,305
Cobb,Terrell Mill 01,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,1960,170,18,1059,390,323
Cobb,Timber Ridge 01,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,603,88,1,367,121,26
Cobb,Vaughan 01,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,595,55,2,315,143,80
Cobb,Vinings 01,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,1047,93,9,553,198,194
Cobb,Vinings 02,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,2119,198,7,1065,457,392
Cobb,Vinings 03,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,1574,154,11,794,299,316
Cobb,Vinings 04,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,927,87,6,544,166,124
Cobb,Wade Green 02,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,1392,118,18,740,347,169
Cobb,Willeo 01,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,727,90,2,428,50,157
Cobb,Acworth 1A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,88,8,1,56,20,3
Cobb,Acworth 1B,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,80,3,0,62,13,2
Cobb,Acworth 1C,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,86,8,0,60,15,3
Cobb,Addison 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,64,6,0,53,1,4
Cobb,Austell 1A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,40,2,1,24,8,5
Cobb,Bells Ferry 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,74,4,0,59,10,1
Cobb,Bells Ferry 03,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,191,17,1,131,35,7
Cobb,Big Shanty 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,60,3,0,44,5,8
Cobb,Big Shanty 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,56,9,0,38,7,2
Cobb,Baker 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,95,7,0,68,18,2
Cobb,Birney 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,33,2,0,22,2,7
Cobb,Birney 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,65,7,0,36,7,15
Cobb,Bryant 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,23,2,0,11,0,10
Cobb,Bryant 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,37,2,1,19,0,15
Cobb,Blackwell 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,93,4,0,68,20,1
Cobb,Chattahoochee 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,110,6,2,79,13,10
Cobb,Cheatham Hill 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,74,3,0,46,3,22
Cobb,Cheatham Hill 03,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,100,8,0,60,2,30
Cobb,Chalker 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,119,5,1,92,12,9
Cobb,Clarkdale 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,19,1,1,12,0,5
Cobb,Clarkdale 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,57,1,1,35,2,18
Cobb,Cooper 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,55,2,1,37,8,7
Cobb,Chestnut Ridge 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,60,2,0,49,5,4
Cobb,Dickerson 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,74,4,1,58,9,2
Cobb,Dobbins 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,83,4,1,64,10,4
Cobb,Dowell 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,81,3,1,50,2,25
Cobb,Dodgen 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,56,4,0,48,3,1
Cobb,Durham 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,62,6,1,39,8,8
Cobb,Davis 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,54,4,0,43,0,7
Cobb,Eastside 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,63,4,1,44,10,4
Cobb,Eastside 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,92,5,1,66,16,4
Cobb,Elizabeth 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,47,1,0,35,6,5
Cobb,Elizabeth 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,62,4,2,47,6,3
Cobb,Elizabeth 03,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,56,1,0,41,7,7
Cobb,Elizabeth 04,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,63,4,1,53,1,4
Cobb,Elizabeth 05,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,79,5,0,62,5,7
Cobb,East Piedmont 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,46,1,0,32,5,8
Cobb,Fair Oaks 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,61,4,0,36,0,21
Cobb,Fair Oaks 04,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,74,2,1,56,2,13
Cobb,Fullers Park 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,75,6,0,57,9,3
Cobb,Ford 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,55,6,0,40,6,3
Cobb,Frey 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,61,5,0,42,9,5
Cobb,Garrison Mill 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,62,3,0,50,5,4
Cobb,Gritters 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,97,9,1,68,11,8
Cobb,Harmony-Leland 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,79,6,0,37,26,10
Cobb,Harrison 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,80,2,0,66,5,7
Cobb,Hightower 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,97,9,1,70,9,8
Cobb,Hayes 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,81,14,0,46,11,10
Cobb,Kennesaw 1A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,60,2,0,52,3,3
Cobb,Kennesaw 2A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,79,2,1,61,5,10
Cobb,Kennesaw 3A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,120,8,3,73,15,21
Cobb,Kennesaw 4A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,88,4,1,66,11,6
Cobb,Kennesaw 5A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,95,4,0,76,12,3
Cobb,Kell 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,81,3,0,67,9,2
Cobb,Kemp 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,38,2,1,29,2,4
Cobb,Kemp 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,76,6,0,52,7,11
Cobb,Kemp 03,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,76,3,0,53,15,5
Cobb,Lassiter 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,89,10,0,66,6,7
Cobb,Lindley 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,79,6,0,47,13,13
Cobb,Lost Mountain 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,59,3,0,38,11,7
Cobb,Lost Mountain 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,67,4,0,47,10,6
Cobb,Lost Mountain 03,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,125,9,0,73,33,10
Cobb,Lost Mountain 04,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,57,3,0,35,12,7
Cobb,Mableton 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,79,6,1,42,15,15
Cobb,Mableton 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,35,6,0,20,3,6
Cobb,Mableton 03,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,76,5,0,51,17,3
Cobb,Mableton 04,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,45,8,0,23,9,5
Cobb,Mabry 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,40,3,0,34,3,0
Cobb,Macland 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,49,6,0,29,0,14
Cobb,Murdock 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,102,10,0,75,6,11
Cobb,McEachern 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,58,4,0,36,2,16
Cobb,McCleskey 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,42,1,0,29,8,4
Cobb,McClure 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,73,7,0,52,9,5
Cobb,Marietta 1A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,72,4,3,49,1,15
Cobb,Marietta 2A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,57,2,0,37,1,17
Cobb,Marietta 2B,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,75,7,0,40,2,26
Cobb,Marietta 3A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,136,12,0,89,2,33
Cobb,Marietta 4A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,47,3,0,37,0,7
Cobb,Marietta 4B,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,58,3,0,44,0,11
Cobb,Marietta 4C,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,62,4,0,46,0,12
Cobb,Marietta 5A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,34,3,0,26,0,5
Cobb,Marietta 5B,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,47,1,0,34,3,9
Cobb,Marietta 6A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,41,3,1,31,3,3
Cobb,Marietta 6B,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,50,5,1,35,2,7
Cobb,Marietta 7A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,51,6,0,37,2,6
Cobb,Mars Hill 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,57,6,2,36,11,2
Cobb,Mars Hill 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,71,3,0,48,15,5
Cobb,Mount Bethel 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,89,12,0,65,11,1
Cobb,Mount Bethel 03,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,68,6,1,43,18,0
Cobb,Mount Bethel 04,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,70,13,0,49,6,2
Cobb,North Cobb 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,56,1,0,42,8,5
Cobb,Nickajack 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,86,7,0,59,13,7
Cobb,Norton Park 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,121,12,0,85,12,12
Cobb,Nicholson 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,68,3,0,54,9,2
Cobb,Oakdale 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,83,10,0,54,11,8
Cobb,Oregon 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,39,4,0,27,5,3
Cobb,Oregon 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,86,5,1,54,5,21
Cobb,Oregon 03,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,54,3,0,30,0,21
Cobb,Oregon 04,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,63,5,0,37,1,20
Cobb,Oregon 05,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,76,9,0,51,4,12
Cobb,Pebblebrook 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,48,3,1,28,9,7
Cobb,Powers Ferry 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,84,5,0,64,6,9
Cobb,Pine Mountain 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,64,4,0,44,6,10
Cobb,Pine Mountain 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,65,7,0,42,2,14
Cobb,Post Oak 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,100,15,1,69,5,10
Cobb,Pope 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,69,9,0,45,3,12
Cobb,Palmer 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,63,5,0,47,10,1
Cobb,Powder Springs 1A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,66,4,0,44,2,16
Cobb,Powder Springs 2A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,45,5,0,29,3,8
Cobb,Powder Springs 3A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,45,0,0,29,0,16
Cobb,Pitner 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,74,1,1,61,8,3
Cobb,Rocky Mount 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,68,5,0,52,1,10
Cobb,Riverside 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,12,1,0,4,4,3
Cobb,Roswell 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,112,11,0,84,12,5
Cobb,Roswell 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,74,7,0,55,9,3
Cobb,Sandy Plains 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,72,6,0,56,4,6
Cobb,Shallowford Falls 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,75,6,0,59,3,7
Cobb,Simpson 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,33,2,0,23,1,7
Cobb,Sewell Mill 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,97,11,0,70,11,5
Cobb,Sewell Mill 03,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,97,4,1,76,6,10
Cobb,Smyrna 1A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,76,9,0,52,11,4
Cobb,Smyrna 2A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,93,5,1,52,24,11
Cobb,Smyrna 3A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,154,9,0,101,36,8
Cobb,Smyrna 4A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,113,16,0,67,17,13
Cobb,Smyrna 5A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,86,4,1,65,8,8
Cobb,Smyrna 6A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,133,13,1,78,22,19
Cobb,Smyrna 7A,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,130,15,1,71,24,19
Cobb,Sope Creek 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,55,5,0,44,5,1
Cobb,Sope Creek 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,123,9,0,89,18,7
Cobb,Sope Creek 03,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,48,2,0,38,4,4
Cobb,Sweetwater 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,35,0,0,28,1,6
Cobb,Sweetwater 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,32,4,2,18,2,6
Cobb,Terrell Mill 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,98,4,1,72,13,8
Cobb,Timber Ridge 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,70,10,0,49,11,0
Cobb,Vaughan 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,64,4,1,42,13,4
Cobb,Vinings 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,54,3,0,41,5,5
Cobb,Vinings 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,118,12,1,79,11,15
Cobb,Vinings 03,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,82,9,1,60,8,4
Cobb,Vinings 04,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,67,5,0,52,6,4
Cobb,Wade Green 02,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,116,4,0,88,15,9
Cobb,Willeo 01,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,58,1,0,49,3,5
Cobb,Addison 01,U.S. Representative,6,(REP,KAREN HANDEL,870,68,3,550,146,103
Cobb,Bells Ferry 02,U.S. Representative,6,(REP,KAREN HANDEL,962,61,2,646,166,87
Cobb,Bells Ferry 03,U.S. Representative,6,(REP,KAREN HANDEL,1888,116,2,1031,636,103
Cobb,Blackwell 01,U.S. Representative,6,(REP,KAREN HANDEL,788,49,4,482,210,43
Cobb,Chattahoochee 01,U.S. Representative,6,(REP,KAREN HANDEL,304,21,3,186,54,40
Cobb,Chestnut Ridge 01,U.S. Representative,6,(REP,KAREN HANDEL,1287,86,3,956,136,106
Cobb,Dickerson 01,U.S. Representative,6,(REP,KAREN HANDEL,1113,93,0,800,172,48
Cobb,Dodgen 01,U.S. Representative,6,(REP,KAREN HANDEL,894,53,2,637,145,57
Cobb,Davis 01,U.S. Representative,6,(REP,KAREN HANDEL,766,46,1,566,61,92
Cobb,Eastside 01,U.S. Representative,6,(REP,KAREN HANDEL,1254,85,5,868,257,39
Cobb,Eastside 02,U.S. Representative,6,(REP,KAREN HANDEL,1586,96,4,1080,314,92
Cobb,Elizabeth 02,U.S. Representative,6,(REP,KAREN HANDEL,897,86,3,566,121,121
Cobb,Elizabeth 03,U.S. Representative,6,(REP,KAREN HANDEL,1054,97,5,642,88,222
Cobb,Elizabeth 04,U.S. Representative,6,(REP,KAREN HANDEL,649,38,1,467,49,94
Cobb,Elizabeth 05,U.S. Representative,6,(REP,KAREN HANDEL,1033,76,3,719,67,168
Cobb,East Piedmont 01,U.S. Representative,6,(REP,KAREN HANDEL,141,2,0,94,30,15
Cobb,Fullers Park 01,U.S. Representative,6,(REP,KAREN HANDEL,1263,103,3,868,204,85
Cobb,Garrison Mill 01,U.S. Representative,6,(REP,KAREN HANDEL,1064,83,3,721,55,202
Cobb,Gritters 01,U.S. Representative,6,(REP,KAREN HANDEL,1306,83,5,823,249,146
Cobb,Hightower 01,U.S. Representative,6,(REP,KAREN HANDEL,1643,143,7,1104,135,254
Cobb,Kell 01,U.S. Representative,6,(REP,KAREN HANDEL,779,44,1,534,149,51
Cobb,Lassiter 01,U.S. Representative,6,(REP,KAREN HANDEL,1472,112,3,972,160,225
Cobb,Mabry 01,U.S. Representative,6,(REP,KAREN HANDEL,791,48,1,578,52,112
Cobb,Murdock 01,U.S. Representative,6,(REP,KAREN HANDEL,1493,114,1,1031,134,213
Cobb,McCleskey 01,U.S. Representative,6,(REP,KAREN HANDEL,724,33,4,472,155,60
Cobb,Marietta 5A,U.S. Representative,6,(REP,KAREN HANDEL,47,2,0,33,5,7
Cobb,Marietta 6A,U.S. Representative,6,(REP,KAREN HANDEL,137,15,1,84,16,21
Cobb,Marietta 6B,U.S. Representative,6,(REP,KAREN HANDEL,855,56,5,568,63,163
Cobb,Marietta 7A,U.S. Representative,6,(REP,KAREN HANDEL,114,9,0,58,10,37
Cobb,Mount Bethel 01,U.S. Representative,6,(REP,KAREN HANDEL,1638,129,3,1141,321,44
Cobb,Mount Bethel 03,U.S. Representative,6,(REP,KAREN HANDEL,1194,86,0,644,426,38
Cobb,Mount Bethel 04,U.S. Representative,6,(REP,KAREN HANDEL,1242,115,3,782,303,39
Cobb,Nicholson 01,U.S. Representative,6,(REP,KAREN HANDEL,845,63,1,553,171,57
Cobb,Powers Ferry 01,U.S. Representative,6,(REP,KAREN HANDEL,30,1,0,24,0,5
Cobb,Post Oak 01,U.S. Representative,6,(REP,KAREN HANDEL,1503,108,7,1009,111,268
Cobb,Pope 01,U.S. Representative,6,(REP,KAREN HANDEL,1178,83,2,739,64,290
Cobb,Palmer 01,U.S. Representative,6,(REP,KAREN HANDEL,506,34,1,292,144,35
Cobb,Rocky Mount 01,U.S. Representative,6,(REP,KAREN HANDEL,1236,62,3,870,134,167
Cobb,Roswell 01,U.S. Representative,6,(REP,KAREN HANDEL,2198,150,4,1517,284,243
Cobb,Roswell 02,U.S. Representative,6,(REP,KAREN HANDEL,1437,98,0,1043,205,91
Cobb,Sandy Plains 01,U.S. Representative,6,(REP,KAREN HANDEL,986,78,2,661,57,188
Cobb,Shallowford Falls 01,U.S. Representative,6,(REP,KAREN HANDEL,1343,104,2,939,86,212
Cobb,Simpson 01,U.S. Representative,6,(REP,KAREN HANDEL,712,54,2,488,45,123
Cobb,Sewell Mill 01,U.S. Representative,6,(REP,KAREN HANDEL,1164,85,3,820,127,129
Cobb,Sewell Mill 03,U.S. Representative,6,(REP,KAREN HANDEL,1109,105,5,746,144,109
Cobb,Sope Creek 01,U.S. Representative,6,(REP,KAREN HANDEL,948,69,0,660,174,45
Cobb,Sope Creek 02,U.S. Representative,6,(REP,KAREN HANDEL,1568,123,4,1028,286,127
Cobb,Sope Creek 03,U.S. Representative,6,(REP,KAREN HANDEL,1112,79,4,820,174,35
Cobb,Timber Ridge 01,U.S. Representative,6,(REP,KAREN HANDEL,999,77,1,727,169,25
Cobb,Willeo 01,U.S. Representative,6,(REP,KAREN HANDEL,1175,90,2,833,52,198
Cobb,Addison 01,U.S. Representative,6,DEM,LUCY MCBATH,746,79,2,426,65,174
Cobb,Bells Ferry 02,U.S. Representative,6,DEM,LUCY MCBATH,829,72,6,466,168,117
Cobb,Bells Ferry 03,U.S. Representative,6,DEM,LUCY MCBATH,1583,153,5,799,474,152
Cobb,Blackwell 01,U.S. Representative,6,DEM,LUCY MCBATH,832,71,3,417,235,106
Cobb,Chattahoochee 01,U.S. Representative,6,DEM,LUCY MCBATH,1237,95,7,636,279,220
Cobb,Chestnut Ridge 01,U.S. Representative,6,DEM,LUCY MCBATH,831,107,1,503,106,114
Cobb,Dickerson 01,U.S. Representative,6,DEM,LUCY MCBATH,816,141,2,490,145,38
Cobb,Dodgen 01,U.S. Representative,6,DEM,LUCY MCBATH,556,76,0,347,84,49
Cobb,Davis 01,U.S. Representative,6,DEM,LUCY MCBATH,559,54,0,354,46,105
Cobb,Eastside 01,U.S. Representative,6,DEM,LUCY MCBATH,871,126,3,470,208,64
Cobb,Eastside 02,U.S. Representative,6,DEM,LUCY MCBATH,1144,150,1,644,225,124
Cobb,Elizabeth 02,U.S. Representative,6,DEM,LUCY MCBATH,655,67,5,386,77,120
Cobb,Elizabeth 03,U.S. Representative,6,DEM,LUCY MCBATH,760,91,1,413,63,192
Cobb,Elizabeth 04,U.S. Representative,6,DEM,LUCY MCBATH,1007,114,7,633,88,165
Cobb,Elizabeth 05,U.S. Representative,6,DEM,LUCY MCBATH,900,107,4,524,78,187
Cobb,East Piedmont 01,U.S. Representative,6,DEM,LUCY MCBATH,78,4,0,43,20,11
Cobb,Fullers Park 01,U.S. Representative,6,DEM,LUCY MCBATH,967,103,4,581,172,107
Cobb,Garrison Mill 01,U.S. Representative,6,DEM,LUCY MCBATH,842,115,5,507,44,171
Cobb,Gritters 01,U.S. Representative,6,DEM,LUCY MCBATH,1044,87,6,612,168,171
Cobb,Hightower 01,U.S. Representative,6,DEM,LUCY MCBATH,1140,174,7,675,136,148
Cobb,Kell 01,U.S. Representative,6,DEM,LUCY MCBATH,520,40,0,345,85,50
Cobb,Lassiter 01,U.S. Representative,6,DEM,LUCY MCBATH,909,85,5,507,83,229
Cobb,Mabry 01,U.S. Representative,6,DEM,LUCY MCBATH,399,49,1,273,11,65
Cobb,Murdock 01,U.S. Representative,6,DEM,LUCY MCBATH,1066,159,1,678,94,134
Cobb,McCleskey 01,U.S. Representative,6,DEM,LUCY MCBATH,471,44,3,246,116,62
Cobb,Marietta 5A,U.S. Representative,6,DEM,LUCY MCBATH,368,38,2,208,25,95
Cobb,Marietta 6A,U.S. Representative,6,DEM,LUCY MCBATH,286,23,2,170,23,68
Cobb,Marietta 6B,U.S. Representative,6,DEM,LUCY MCBATH,1011,102,3,573,70,263
Cobb,Marietta 7A,U.S. Representative,6,DEM,LUCY MCBATH,231,27,1,127,26,50
Cobb,Mount Bethel 01,U.S. Representative,6,DEM,LUCY MCBATH,1103,165,2,628,251,57
Cobb,Mount Bethel 03,U.S. Representative,6,DEM,LUCY MCBATH,947,139,1,439,326,42
Cobb,Mount Bethel 04,U.S. Representative,6,DEM,LUCY MCBATH,855,134,2,454,211,54
Cobb,Nicholson 01,U.S. Representative,6,DEM,LUCY MCBATH,645,51,5,378,142,69
Cobb,Powers Ferry 01,U.S. Representative,6,DEM,LUCY MCBATH,46,3,1,33,1,8
Cobb,Post Oak 01,U.S. Representative,6,DEM,LUCY MCBATH,915,123,3,533,51,205
Cobb,Pope 01,U.S. Representative,6,DEM,LUCY MCBATH,856,117,6,466,39,228
Cobb,Palmer 01,U.S. Representative,6,DEM,LUCY MCBATH,283,26,1,178,50,28
Cobb,Rocky Mount 01,U.S. Representative,6,DEM,LUCY MCBATH,910,93,2,579,82,154
Cobb,Roswell 01,U.S. Representative,6,DEM,LUCY MCBATH,1487,244,4,815,252,172
Cobb,Roswell 02,U.S. Representative,6,DEM,LUCY MCBATH,1046,160,2,652,169,63
Cobb,Sandy Plains 01,U.S. Representative,6,DEM,LUCY MCBATH,906,110,4,533,30,229
Cobb,Shallowford Falls 01,U.S. Representative,6,DEM,LUCY MCBATH,937,110,1,567,68,191
Cobb,Simpson 01,U.S. Representative,6,DEM,LUCY MCBATH,530,56,5,346,22,101
Cobb,Sewell Mill 01,U.S. Representative,6,DEM,LUCY MCBATH,1065,142,5,649,108,161
Cobb,Sewell Mill 03,U.S. Representative,6,DEM,LUCY MCBATH,1441,119,8,873,199,242
Cobb,Sope Creek 01,U.S. Representative,6,DEM,LUCY MCBATH,631,80,0,378,116,57
Cobb,Sope Creek 02,U.S. Representative,6,DEM,LUCY MCBATH,1357,182,0,707,275,193
Cobb,Sope Creek 03,U.S. Representative,6,DEM,LUCY MCBATH,701,88,3,443,134,33
Cobb,Timber Ridge 01,U.S. Representative,6,DEM,LUCY MCBATH,695,99,0,436,135,25
Cobb,Willeo 01,U.S. Representative,6,DEM,LUCY MCBATH,793,90,2,482,53,166
Cobb,Acworth 1A,U.S. Representative,11,(REP,BARRY LOUDERMILK,1469,84,5,725,565,90
Cobb,Acworth 1B,U.S. Representative,11,(REP,BARRY LOUDERMILK,1491,112,3,815,497,64
Cobb,Acworth 1C,U.S. Representative,11,(REP,BARRY LOUDERMILK,885,67,5,536,238,39
Cobb,Big Shanty 01,U.S. Representative,11,(REP,BARRY LOUDERMILK,787,56,0,510,130,91
Cobb,Big Shanty 02,U.S. Representative,11,(REP,BARRY LOUDERMILK,1085,60,1,725,225,74
Cobb,Baker 01,U.S. Representative,11,(REP,BARRY LOUDERMILK,1086,47,4,771,217,47
Cobb,Chattahoochee 01,U.S. Representative,11,(REP,BARRY LOUDERMILK,448,26,1,302,79,40
Cobb,Cheatham Hill 02,U.S. Representative,11,(REP,BARRY LOUDERMILK,1220,50,2,708,132,328
Cobb,Cheatham Hill 03,U.S. Representative,11,(REP,BARRY LOUDERMILK,1504,96,4,766,59,579
Cobb,Chalker 01,U.S. Representative,11,(REP,BARRY LOUDERMILK,1109,98,1,637,247,126
Cobb,Dobbins 01,U.S. Representative,11,(REP,BARRY LOUDERMILK,572,23,1,369,95,84
