county,precinct,office,district,party,candidate,votes,provisional,absentee_by_mail,election_day,advance_in_person_3,advance_in_person_2,advance_in_person_1
Fulton,10H2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,3,0,0,0
Fulton,10I,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,0,4,0,0,0
Fulton,10J,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,10K,"Public Service Commission, District 3",3,(REP,CHUCK EATON,16,0,0,10,0,0,6
Fulton,10M,"Public Service Commission, District 3",3,(REP,CHUCK EATON,11,0,2,7,0,1,1
Fulton,10P,"Public Service Commission, District 3",3,(REP,CHUCK EATON,2,0,2,0,0,0,0
Fulton,10R,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,3,0,0,0
Fulton,11B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,22,0,2,12,0,8,0
Fulton,11C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,14,0,0,7,0,6,1
Fulton,11E1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,1,3,0,0,0
Fulton,11E2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,11E3,"Public Service Commission, District 3",3,(REP,CHUCK EATON,10,0,0,8,0,1,1
Fulton,11G,"Public Service Commission, District 3",3,(REP,CHUCK EATON,8,0,1,5,0,1,1
Fulton,11H,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,2,0,0,1
Fulton,11J,"Public Service Commission, District 3",3,(REP,CHUCK EATON,11,1,2,6,0,1,1
Fulton,11K,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,0,0,6,0,1,0
Fulton,11M,"Public Service Commission, District 3",3,(REP,CHUCK EATON,5,0,0,5,0,0,0
Fulton,11N,"Public Service Commission, District 3",3,(REP,CHUCK EATON,13,0,2,7,0,2,2
Fulton,11P,"Public Service Commission, District 3",3,(REP,CHUCK EATON,5,0,0,2,0,2,1
Fulton,11R,"Public Service Commission, District 3",3,(REP,CHUCK EATON,2,0,0,2,0,0,0
Fulton,12A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,38,0,2,30,0,4,2
Fulton,12D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,5,0,0,4,0,1,0
Fulton,12E1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,15,0,3,5,0,6,1
Fulton,12F,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,3,0,0,0
Fulton,12G,"Public Service Commission, District 3",3,(REP,CHUCK EATON,5,0,0,4,0,1,0
Fulton,12H1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,1,2,0,0,0
Fulton,12H2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,10,0,1,8,0,0,1
Fulton,12I,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,12J,"Public Service Commission, District 3",3,(REP,CHUCK EATON,6,0,3,2,0,1,0
Fulton,12K,"Public Service Commission, District 3",3,(REP,CHUCK EATON,12,0,0,10,1,0,1
Fulton,12L,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,0,0,0,1
Fulton,12M,"Public Service Commission, District 3",3,(REP,CHUCK EATON,5,0,0,5,0,0,0
Fulton,12N,"Public Service Commission, District 3",3,(REP,CHUCK EATON,2,0,1,0,0,0,1
Fulton,12S,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,0,4,0,0,0
Fulton,AP01A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,457,2,19,287,148,0,1
Fulton,AP01B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,59,4,2,25,27,0,1
Fulton,AP01C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,246,1,8,131,106,0,0
Fulton,AP01D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,69,1,5,41,22,0,0
Fulton,AP02B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,47,0,18,19,10,0,0
Fulton,AP03,"Public Service Commission, District 3",3,(REP,CHUCK EATON,23,1,1,19,2,0,0
Fulton,AP04A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,281,1,18,156,106,0,0
Fulton,AP04B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,56,0,3,43,10,0,0
Fulton,AP05,"Public Service Commission, District 3",3,(REP,CHUCK EATON,604,0,12,397,195,0,0
Fulton,AP06,"Public Service Commission, District 3",3,(REP,CHUCK EATON,232,3,7,122,100,0,0
Fulton,AP07A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,407,3,23,228,152,0,1
Fulton,AP07B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,181,1,5,96,79,0,0
Fulton,AP09A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,441,2,15,233,190,0,1
Fulton,AP09B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,55,2,0,25,28,0,0
Fulton,AP021,"Public Service Commission, District 3",3,(REP,CHUCK EATON,353,1,7,215,129,0,1
Fulton,AP022,"Public Service Commission, District 3",3,(REP,CHUCK EATON,235,5,17,135,78,0,0
Fulton,AP10,"Public Service Commission, District 3",3,(REP,CHUCK EATON,136,0,4,63,69,0,0
Fulton,AP12A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,36,1,1,22,12,0,0
Fulton,AP12B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,24,0,2,14,8,0,0
Fulton,AP12C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,202,4,10,73,115,0,0
Fulton,AP14,"Public Service Commission, District 3",3,(REP,CHUCK EATON,329,1,5,195,127,0,1
Fulton,CH01,"Public Service Commission, District 3",3,(REP,CHUCK EATON,17,0,0,16,1,0,0
Fulton,CH02,"Public Service Commission, District 3",3,(REP,CHUCK EATON,52,0,4,43,0,5,0
Fulton,CH03,"Public Service Commission, District 3",3,(REP,CHUCK EATON,80,0,0,72,0,8,0
Fulton,CH04A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,83,0,0,75,0,7,1
Fulton,CH05,"Public Service Commission, District 3",3,(REP,CHUCK EATON,97,0,9,77,0,10,1
Fulton,CP01B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,27,0,0,21,0,6,0
Fulton,CP011,"Public Service Commission, District 3",3,(REP,CHUCK EATON,57,0,0,43,0,14,0
Fulton,CP012,"Public Service Commission, District 3",3,(REP,CHUCK EATON,72,0,1,38,0,33,0
Fulton,CP02,"Public Service Commission, District 3",3,(REP,CHUCK EATON,24,0,1,10,0,12,1
Fulton,CP04A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,CP04B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,CP05B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,CP051,"Public Service Commission, District 3",3,(REP,CHUCK EATON,10,0,0,8,0,2,0
Fulton,CP06A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,0,0,1,0
Fulton,CP07B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,CP07C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,CP07D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,CP07E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,0,1,0,0
Fulton,CP07F,"Public Service Commission, District 3",3,(REP,CHUCK EATON,2,0,0,1,1,0,0
Fulton,CP081,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,2,1,0,0,0
Fulton,CP083,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,CP084,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,CP08A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,EP01A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,51,0,1,42,0,8,0
Fulton,EP01B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,37,1,3,26,0,7,0
Fulton,EP02A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,17,0,1,8,0,8,0
Fulton,EP02B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,68,0,0,42,1,25,0
Fulton,EP02C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,13,0,0,6,0,7,0
Fulton,EP02D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,0,3,0,1,0
Fulton,EP02E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,9,0,1,5,0,3,0
Fulton,EP03A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,61,0,2,41,0,18,0
Fulton,EP03B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,21,0,2,12,0,6,1
Fulton,EP04A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,26,0,1,11,0,14,0
Fulton,EP04B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,8,0,1,6,0,0,1
Fulton,FA01A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,85,0,12,51,0,22,0
Fulton,FA01B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,121,0,11,78,0,32,0
Fulton,FA01C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,3,0,0,0
Fulton,HP01,"Public Service Commission, District 3",3,(REP,CHUCK EATON,183,0,4,152,0,27,0
Fulton,JC01,"Public Service Commission, District 3",3,(REP,CHUCK EATON,437,0,19,297,120,0,1
Fulton,JC02,"Public Service Commission, District 3",3,(REP,CHUCK EATON,247,0,23,157,67,0,0
Fulton,JC03A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,60,1,3,46,10,0,0
Fulton,JC03B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,109,0,2,85,22,0,0
Fulton,JC04A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,374,1,10,210,153,0,0
Fulton,JC04B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,26,0,2,15,9,0,0
Fulton,JC05,"Public Service Commission, District 3",3,(REP,CHUCK EATON,197,0,4,93,99,0,1
Fulton,JC06,"Public Service Commission, District 3",3,(REP,CHUCK EATON,302,0,9,206,86,0,1
Fulton,JC07,"Public Service Commission, District 3",3,(REP,CHUCK EATON,399,0,9,261,129,0,0
Fulton,JC08,"Public Service Commission, District 3",3,(REP,CHUCK EATON,326,0,0,177,149,0,0
Fulton,JC09,"Public Service Commission, District 3",3,(REP,CHUCK EATON,251,0,5,152,94,0,0
Fulton,JC10,"Public Service Commission, District 3",3,(REP,CHUCK EATON,203,0,10,123,70,0,0
Fulton,JC11,"Public Service Commission, District 3",3,(REP,CHUCK EATON,478,1,18,295,164,0,0
Fulton,JC12,"Public Service Commission, District 3",3,(REP,CHUCK EATON,479,1,28,279,167,0,4
Fulton,JC13A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,350,2,12,226,108,0,2
Fulton,JC13B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,67,0,4,53,10,0,0
Fulton,JC14,"Public Service Commission, District 3",3,(REP,CHUCK EATON,309,0,7,192,109,0,1
Fulton,JC15,"Public Service Commission, District 3",3,(REP,CHUCK EATON,57,0,2,38,17,0,0
Fulton,JC16,"Public Service Commission, District 3",3,(REP,CHUCK EATON,303,0,4,217,82,0,0
Fulton,JC18,"Public Service Commission, District 3",3,(REP,CHUCK EATON,391,3,8,260,120,0,0
Fulton,JC19,"Public Service Commission, District 3",3,(REP,CHUCK EATON,427,1,20,263,142,0,1
Fulton,ML011,"Public Service Commission, District 3",3,(REP,CHUCK EATON,299,0,5,151,143,0,0
Fulton,ML012,"Public Service Commission, District 3",3,(REP,CHUCK EATON,92,0,1,49,42,0,0
Fulton,ML01B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,20,0,0,12,8,0,0
Fulton,ML021,"Public Service Commission, District 3",3,(REP,CHUCK EATON,264,0,3,174,87,0,0
Fulton,ML022,"Public Service Commission, District 3",3,(REP,CHUCK EATON,33,0,0,26,7,0,0
Fulton,ML023,"Public Service Commission, District 3",3,(REP,CHUCK EATON,209,0,4,105,100,0,0
Fulton,ML024,"Public Service Commission, District 3",3,(REP,CHUCK EATON,23,0,0,14,9,0,0
Fulton,ML03,"Public Service Commission, District 3",3,(REP,CHUCK EATON,553,1,6,339,204,0,3
Fulton,ML04A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,206,3,2,120,81,0,0
Fulton,ML04B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,202,1,5,134,62,0,0
Fulton,ML04C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,10,0,0,6,4,0,0
Fulton,ML05A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,1,0,2,0,0
Fulton,ML05B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,71,0,3,38,30,0,0
Fulton,ML05C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,392,1,24,228,139,0,0
Fulton,ML06A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,72,1,2,43,26,0,0
Fulton,ML06B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,154,0,10,85,59,0,0
Fulton,ML071,"Public Service Commission, District 3",3,(REP,CHUCK EATON,14,0,0,9,5,0,0
Fulton,ML072,"Public Service Commission, District 3",3,(REP,CHUCK EATON,188,1,16,135,36,0,0
Fulton,ML07A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,96,0,1,82,13,0,0
Fulton,MP01,"Public Service Commission, District 3",3,(REP,CHUCK EATON,58,0,0,52,6,0,0
Fulton,PA01,"Public Service Commission, District 3",3,(REP,CHUCK EATON,130,0,11,109,0,10,0
Fulton,RW01,"Public Service Commission, District 3",3,(REP,CHUCK EATON,721,2,54,499,162,0,4
Fulton,RW02,"Public Service Commission, District 3",3,(REP,CHUCK EATON,485,3,25,355,101,0,1
Fulton,RW03,"Public Service Commission, District 3",3,(REP,CHUCK EATON,403,1,10,279,113,0,0
Fulton,RW04,"Public Service Commission, District 3",3,(REP,CHUCK EATON,305,4,8,198,94,0,1
Fulton,RW05,"Public Service Commission, District 3",3,(REP,CHUCK EATON,121,1,11,77,30,0,2
Fulton,RW06,"Public Service Commission, District 3",3,(REP,CHUCK EATON,339,1,12,251,74,0,1
Fulton,RW07A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,28,1,0,18,9,0,0
Fulton,RW07B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,19,0,2,11,6,0,0
Fulton,RW08,"Public Service Commission, District 3",3,(REP,CHUCK EATON,374,1,16,271,86,0,0
Fulton,RW09,"Public Service Commission, District 3",3,(REP,CHUCK EATON,989,3,49,638,297,0,2
Fulton,RW10,"Public Service Commission, District 3",3,(REP,CHUCK EATON,545,1,19,397,126,0,2
Fulton,RW11A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,254,1,8,191,54,0,0
Fulton,RW12,"Public Service Commission, District 3",3,(REP,CHUCK EATON,956,2,50,571,333,0,0
Fulton,RW13,"Public Service Commission, District 3",3,(REP,CHUCK EATON,515,0,11,340,163,0,1
Fulton,RW16,"Public Service Commission, District 3",3,(REP,CHUCK EATON,298,0,14,207,75,0,2
Fulton,RW17,"Public Service Commission, District 3",3,(REP,CHUCK EATON,252,0,6,167,79,0,0
Fulton,RW19,"Public Service Commission, District 3",3,(REP,CHUCK EATON,278,0,4,214,59,0,1
Fulton,RW20,"Public Service Commission, District 3",3,(REP,CHUCK EATON,388,0,2,220,166,0,0
Fulton,RW21,"Public Service Commission, District 3",3,(REP,CHUCK EATON,492,1,9,269,212,0,1
Fulton,RW22A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,252,0,7,156,87,0,2
Fulton,SC01A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,0,0,1,0
Fulton,SC01B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,11,0,0,6,0,5,0
Fulton,SC01C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,15,0,2,6,0,7,0
Fulton,SC01D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC02,"Public Service Commission, District 3",3,(REP,CHUCK EATON,10,0,0,7,0,3,0
Fulton,SC04,"Public Service Commission, District 3",3,(REP,CHUCK EATON,107,0,4,92,0,11,0
Fulton,SC05A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC05B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,27,1,2,11,0,13,0
Fulton,SC05D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,25,0,6,11,0,8,0
Fulton,SC05E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,40,0,0,25,0,15,0
Fulton,SC07A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,121,0,17,73,0,31,0
Fulton,SC07C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC08B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,21,0,0,15,0,5,1
Fulton,SC08C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC08D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC08E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC08F,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,0,0,5,0,2,0
Fulton,SC08G,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC08H,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC09A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,1,0,5,0,1,0
Fulton,SC09B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,8,0,0,5,0,2,1
Fulton,SC09C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,14,0,2,12,0,0,0
Fulton,SC10,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,0,3,0,0,1
Fulton,SC11A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,2,0,0,2,0,0,0
Fulton,SC11B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,0,0,6,0,1,0
Fulton,SC13,"Public Service Commission, District 3",3,(REP,CHUCK EATON,18,0,0,12,0,6,0
Fulton,SC14A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC14B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,2,0,1,0
Fulton,SC15,"Public Service Commission, District 3",3,(REP,CHUCK EATON,36,0,1,18,0,17,0
Fulton,SC16A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,23,0,3,15,0,5,0
Fulton,SC16B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC17A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC17B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC17C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,11,0,0,6,0,5,0
Fulton,SC18A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC18B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,0,2,2,0,3,0
Fulton,SC18C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,23,0,1,12,0,10,0
Fulton,SC19A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,0,0,1,0
Fulton,SC19B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,11,0,1,6,0,4,0
Fulton,SC20,"Public Service Commission, District 3",3,(REP,CHUCK EATON,8,0,1,5,0,2,0
Fulton,SC211,"Public Service Commission, District 3",3,(REP,CHUCK EATON,6,0,2,4,0,0,0
Fulton,SC212,"Public Service Commission, District 3",3,(REP,CHUCK EATON,26,2,2,14,0,8,0
Fulton,SC23A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,12,0,0,8,0,4,0
Fulton,SC23B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,5,0,1,4,0,0,0
Fulton,SC23C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,13,0,0,9,0,4,0
Fulton,SC27,"Public Service Commission, District 3",3,(REP,CHUCK EATON,6,0,1,4,0,1,0
Fulton,SC29A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,10,0,0,5,0,4,1
Fulton,SC30A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,SC30B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,2,0,0,1,0,0,1
Fulton,SS01,"Public Service Commission, District 3",3,(REP,CHUCK EATON,821,48,31,598,140,0,4
Fulton,SS02A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,105,0,5,55,43,0,2
Fulton,SS02B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,59,0,1,35,23,0,0
Fulton,SS03,"Public Service Commission, District 3",3,(REP,CHUCK EATON,145,1,2,106,35,0,1
Fulton,SS04,"Public Service Commission, District 3",3,(REP,CHUCK EATON,233,4,14,163,51,0,1
Fulton,SS05,"Public Service Commission, District 3",3,(REP,CHUCK EATON,256,3,6,183,63,0,1
Fulton,SS06,"Public Service Commission, District 3",3,(REP,CHUCK EATON,214,2,11,148,49,0,4
Fulton,SS07A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,148,1,36,66,45,0,0
Fulton,SS07B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,53,0,3,24,26,0,0
Fulton,SS07C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,58,2,15,31,7,0,3
Fulton,SS08A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,56,2,4,42,8,0,0
Fulton,SS08B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,78,1,4,56,17,0,0
Fulton,SS08C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,28,0,0,18,10,0,0
Fulton,SS08D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,93,3,6,61,22,0,1
Fulton,SS09A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,426,0,17,314,15,0,80
Fulton,SS09B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,454,2,19,283,22,0,128
Fulton,SS11A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,256,1,15,168,32,0,40
Fulton,SS11B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,65,2,4,34,12,0,13
Fulton,SS11C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,5,0,0,4,1,0,0
Fulton,SS11D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,42,0,3,21,2,0,16
Fulton,SS12,"Public Service Commission, District 3",3,(REP,CHUCK EATON,295,2,20,200,22,0,51
Fulton,SS13A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,147,0,2,119,5,0,21
Fulton,SS13B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,76,0,4,43,1,0,28
Fulton,SS14,"Public Service Commission, District 3",3,(REP,CHUCK EATON,165,0,6,120,3,0,36
Fulton,SS15A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,53,1,5,35,12,0,0
Fulton,SS15B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,78,0,2,59,17,0,0
Fulton,SS16,"Public Service Commission, District 3",3,(REP,CHUCK EATON,320,3,15,245,26,0,31
Fulton,SS17,"Public Service Commission, District 3",3,(REP,CHUCK EATON,416,7,31,283,91,0,4
Fulton,SS18A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,83,0,3,63,17,0,0
Fulton,SS18B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,31,1,0,21,9,0,0
Fulton,SS19A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,115,0,8,60,43,0,4
Fulton,SS19B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,113,0,1,67,45,0,0
Fulton,SS20,"Public Service Commission, District 3",3,(REP,CHUCK EATON,107,0,5,56,46,0,0
Fulton,SS22,"Public Service Commission, District 3",3,(REP,CHUCK EATON,258,1,17,170,70,0,0
Fulton,SS26,"Public Service Commission, District 3",3,(REP,CHUCK EATON,75,0,2,33,40,0,0
Fulton,SS29A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,201,2,8,143,44,0,4
Fulton,SS31,"Public Service Commission, District 3",3,(REP,CHUCK EATON,122,1,6,79,24,0,12
Fulton,UC01A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,17,0,0,14,0,3,0
Fulton,UC01B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,UC01D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,UC01E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,UC02A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,47,0,2,37,1,7,0
Fulton,UC02B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,0,0,0,4,0
Fulton,UC031,"Public Service Commission, District 3",3,(REP,CHUCK EATON,106,0,14,76,0,16,0
Fulton,UC032,"Public Service Commission, District 3",3,(REP,CHUCK EATON,13,0,1,11,0,1,0
Fulton,01A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1084,2,13,857,2,13,197
Fulton,01B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1392,3,9,1178,2,8,192
Fulton,01C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,144,2,6,120,0,6,10
Fulton,01D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,116,0,4,100,0,0,12
Fulton,01E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1054,3,9,870,2,10,160
Fulton,01F,"Public Service Commission, District 3",3,DEM,LINDY MILLER,95,0,1,80,0,1,13
Fulton,01G,"Public Service Commission, District 3",3,DEM,LINDY MILLER,363,1,7,312,0,3,40
Fulton,01H,"Public Service Commission, District 3",3,DEM,LINDY MILLER,82,0,9,48,0,2,23
Fulton,01J,"Public Service Commission, District 3",3,DEM,LINDY MILLER,345,1,15,302,0,10,17
Fulton,01P,"Public Service Commission, District 3",3,DEM,LINDY MILLER,148,0,9,132,0,3,4
Fulton,01R,"Public Service Commission, District 3",3,DEM,LINDY MILLER,108,1,4,96,0,1,6
Fulton,01S,"Public Service Commission, District 3",3,DEM,LINDY MILLER,229,3,10,190,1,15,10
Fulton,01T,"Public Service Commission, District 3",3,DEM,LINDY MILLER,273,1,3,247,0,3,19
Fulton,02A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,832,4,23,518,5,9,273
Fulton,02B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,384,0,6,289,1,3,85
Fulton,02C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,433,0,3,337,3,3,87
Fulton,02D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,906,2,7,659,4,9,225
Fulton,02E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,760,4,9,568,0,0,179
Fulton,02F1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,766,0,7,484,2,4,269
Fulton,02F2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,123,0,1,81,1,0,40
Fulton,02G,"Public Service Commission, District 3",3,DEM,LINDY MILLER,884,2,8,646,1,4,223
Fulton,02J,"Public Service Commission, District 3",3,DEM,LINDY MILLER,630,0,5,485,0,2,138
