county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person_2,advance_in_person
Gwinnett,BERKSHIRE F,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,620,45,7,369,50,149
Gwinnett,CATES D,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,829,42,3,424,268,92
Gwinnett,035 Cates D - 04,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,181,10,2,92,35,42
Gwinnett,CATES E,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,954,56,4,458,175,261
Gwinnett,PINCKNEYVILLE E,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,602,32,9,406,11,144
Gwinnett,PINCKNEYVILLE F,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,679,57,1,402,19,200
Gwinnett,DUNCANS D,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1918,101,4,943,82,788
Gwinnett,PINCKNEYVILLE H,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1520,126,8,776,42,568
Gwinnett,BAYCREEK B,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1928,110,10,954,827,27
Gwinnett,LAWRENCEVILLE C,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,871,54,3,454,196,164
Gwinnett,MARTINS D,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,616,40,4,378,50,144
Gwinnett,ROCKBRIDGE B,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1298,67,9,592,565,65
Gwinnett,GARNERS B,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1058,69,3,385,224,377
Gwinnett,CATES F,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,582,30,1,349,173,29
Gwinnett,CATES G,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,901,56,2,468,318,57
Gwinnett,DULUTH B,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,973,85,2,454,77,355
Gwinnett,GARNERS C,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,651,34,3,300,29,285
Gwinnett,PINCKNEYVILLE I,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,715,34,12,385,37,247
Gwinnett,PINCKNEYVILLE J,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,669,33,15,339,24,258
Gwinnett,BERKSHIRE G,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,749,42,2,327,16,362
Gwinnett,CATES H,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1128,55,5,559,483,26
Gwinnett,SUGAR HILL C,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1428,91,12,796,296,233
Gwinnett,SUGAR HILL D,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1280,69,13,650,74,474
Gwinnett,DULUTH C,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,705,42,1,348,49,265
Gwinnett,DULUTH D,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1315,117,11,563,85,539
Gwinnett,PINCKNEYVILLE K,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,967,61,12,546,49,299
Gwinnett,PINCKNEYVILLE N,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1027,47,10,606,38,326
Gwinnett,LAWRENCEVILLE D,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1289,65,17,641,525,41
Gwinnett,LAWRENCEVILLE E,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,689,51,2,317,314,5
Gwinnett,PINCKNEYVILLE L,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,803,61,0,516,22,204
Gwinnett,PINCKNEYVILLE M,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,908,83,5,568,7,245
Gwinnett,GARNERS D,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1099,60,6,508,165,360
Gwinnett,BERKSHIRE H,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,500,34,7,244,18,197
Gwinnett,PINCKNEYVILLE O,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,951,47,13,492,19,380
Gwinnett,PUCKETTS E,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1466,101,18,615,89,643
Gwinnett,CATES I,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1136,61,6,604,353,112
Gwinnett,CATES J,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1162,65,5,603,137,352
Gwinnett,GOODWINS B,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1182,66,5,650,353,108
Gwinnett,LAWRENCEVILLE F,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1302,92,9,536,635,30
Gwinnett,MARTINS E,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1483,99,35,750,163,436
Gwinnett,PINCKNEYVILLE P,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,773,63,3,514,19,174
Gwinnett,PINCKNEYVILLE Q,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,552,25,4,392,24,107
Gwinnett,ROCKBRIDGE C,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1765,119,8,709,829,100
Gwinnett,ROCKBRIDGE D,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1257,70,18,514,635,20
Gwinnett,GOODWINS C,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1567,129,13,782,481,162
Gwinnett,BAYCREEK K,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1278,88,7,524,641,18
Gwinnett,CATES K,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,879,40,5,529,251,54
Gwinnett,BAYCREEK C,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,2064,93,7,901,1022,41
Gwinnett,CATES L,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1243,77,7,586,547,26
Gwinnett,DULUTH E,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1415,94,13,676,62,570
Gwinnett,GOODWINS D,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1224,75,9,662,415,63
Gwinnett,LAWRENCEVILLE G,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,884,54,19,470,319,22
Gwinnett,LAWRENCEVILLE H,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1264,73,4,642,413,132
Gwinnett,MARTINS F,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,711,40,7,406,59,199
Gwinnett,PINCKNEYVILLE S,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,954,81,5,556,34,278
Gwinnett,ROCKBRIDGE E,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1320,60,25,663,483,89
Gwinnett,SUGAR HILL E,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,954,62,8,488,286,110
Gwinnett,LAWRENCEVILLE I,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,916,54,3,499,285,75
Gwinnett,BAYCREEK D,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1481,83,3,672,702,21
Gwinnett,BERKSHIRE J,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,910,45,4,393,38,430
Gwinnett,CATES M,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1340,96,5,660,518,61
Gwinnett,CATES N,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,805,60,3,392,340,10
Gwinnett,DULUTH F,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1543,96,15,807,264,361
Gwinnett,DULUTH G,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,902,57,8,478,182,177
Gwinnett,GOODWINS E,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1583,114,11,844,527,87
Gwinnett,GOODWINS F,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,875,78,7,463,291,36
Gwinnett,PINCKNEYVILLE T,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,828,83,6,482,23,234
Gwinnett,SUWANEE B,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1349,63,2,502,761,21
Gwinnett,PINCKNEYVILLE U,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,720,34,4,496,19,167
Gwinnett,PUCKETTS B,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,936,45,4,436,30,421
Gwinnett,BERKSHIRE L,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,938,70,9,558,101,200
Gwinnett,ROCKBRIDGE F,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,2027,105,9,630,1267,16
Gwinnett,SUGAR HILL F,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1113,56,9,646,343,59
Gwinnett,SUWANEE C,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1497,98,33,660,649,57
Gwinnett,CATES O,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,453,16,1,254,74,108
Gwinnett,BAYCREEK E,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,958,44,2,515,379,18
Gwinnett,BERKSHIRE M,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,571,26,2,311,23,209
Gwinnett,MARTINS G,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,702,36,6,434,205,21
Gwinnett,DULUTH H,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,901,93,0,402,68,338
Gwinnett,BERKSHIRE N,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1005,52,4,318,13,618
Gwinnett,PINCKNEYVILLE V,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,462,32,7,213,8,202
Gwinnett,PINCKNEYVILLE W,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1178,72,11,670,27,398
Gwinnett,MARTINS H,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1470,134,8,757,438,133
Gwinnett,MARTINS I,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1070,94,13,615,162,186
Gwinnett,MARTINS J,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1090,68,13,648,159,202
Gwinnett,GARNERS F,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,548,21,3,267,11,246
Gwinnett,BERKSHIRE O,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,833,47,2,469,73,242
Gwinnett,BERKSHIRE P,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,403,33,5,231,31,103
Gwinnett,PINCKNEYVILLE X,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1078,118,4,541,36,379
Gwinnett,ROCKBRIDGE G,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1887,129,26,716,949,67
Gwinnett,PINCKNEYVILLE Y,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,838,35,13,495,35,260
Gwinnett,GOODWINS G,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,765,47,3,439,237,39
Gwinnett,PINCKNEYVILLE Z,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,636,47,1,424,13,151
Gwinnett,PINCKNEYVILLE A1,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,945,80,1,594,24,246
Gwinnett,LAWRENCEVILLE J,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,664,42,2,353,238,29
