county,precinct,office,district,party,candidate,votes,advance_in_person_1,absentee_by_mail,election_day,provisional,advance_in_person_2
Fulton,01G,President,,REP,MARCO RUBIO,10,0,0,10,0,0
Fulton,01H,President,,REP,MARCO RUBIO,6,0,0,6,0,0
Fulton,01J,President,,REP,MARCO RUBIO,8,0,0,8,0,0
Fulton,01P,President,,REP,MARCO RUBIO,3,0,0,3,0,0
Fulton,01R,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,01S,President,,REP,MARCO RUBIO,4,0,0,4,0,0
Fulton,01T,President,,REP,MARCO RUBIO,11,0,1,10,0,0
Fulton,02A,President,,REP,MARCO RUBIO,172,10,7,154,0,1
Fulton,02B,President,,REP,MARCO RUBIO,50,3,0,42,4,1
Fulton,02C,President,,REP,MARCO RUBIO,34,0,2,29,2,1
Fulton,02D,President,,REP,MARCO RUBIO,84,3,0,81,0,0
Fulton,02E,President,,REP,MARCO RUBIO,78,3,0,75,0,0
Fulton,02F1,President,,REP,MARCO RUBIO,106,7,0,97,2,0
Fulton,02F2,President,,REP,MARCO RUBIO,12,0,0,12,0,0
Fulton,02G,President,,REP,MARCO RUBIO,121,5,1,113,1,1
Fulton,02J,President,,REP,MARCO RUBIO,97,2,5,88,1,1
Fulton,02K,President,,REP,MARCO RUBIO,64,2,0,61,1,0
Fulton,02L1,President,,REP,MARCO RUBIO,204,11,0,190,2,1
Fulton,02L2,President,,REP,MARCO RUBIO,60,3,3,51,2,1
Fulton,02S,President,,REP,MARCO RUBIO,5,1,0,4,0,0
Fulton,02W,President,,REP,MARCO RUBIO,10,0,0,10,0,0
Fulton,03A,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,03B,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,03C,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,03D,President,,REP,MARCO RUBIO,3,0,0,3,0,0
Fulton,03E,President,,REP,MARCO RUBIO,8,0,0,7,0,1
Fulton,03F,President,,REP,MARCO RUBIO,58,1,0,55,0,2
Fulton,03G,President,,REP,MARCO RUBIO,6,0,0,6,0,0
Fulton,03H,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,03I,President,,REP,MARCO RUBIO,65,1,1,61,2,0
Fulton,03L,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,03M,President,,REP,MARCO RUBIO,45,0,0,43,2,0
Fulton,03N,President,,REP,MARCO RUBIO,5,0,0,5,0,0
Fulton,03P1A,President,,REP,MARCO RUBIO,89,6,0,77,5,1
Fulton,03P2,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,03S,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,03T,President,,REP,MARCO RUBIO,9,1,0,8,0,0
Fulton,04A,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,04B,President,,REP,MARCO RUBIO,6,0,0,4,0,2
Fulton,04C,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,04D,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,04F,President,,REP,MARCO RUBIO,19,0,0,18,1,0
Fulton,04G,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,04I,President,,REP,MARCO RUBIO,10,0,1,8,1,0
Fulton,04J,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,04K,President,,REP,MARCO RUBIO,8,1,0,7,0,0
Fulton,04L,President,,REP,MARCO RUBIO,8,0,0,7,0,1
Fulton,04M,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,04S,President,,REP,MARCO RUBIO,7,0,0,5,0,2
Fulton,04T,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,04V,President,,REP,MARCO RUBIO,3,0,0,3,0,0
Fulton,04W,President,,REP,MARCO RUBIO,3,0,0,3,0,0
Fulton,04X1,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,04X2,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,05A1,President,,REP,MARCO RUBIO,61,2,0,59,0,0
Fulton,05A2,President,,REP,MARCO RUBIO,46,2,1,41,2,0
Fulton,05B,President,,REP,MARCO RUBIO,7,0,0,7,0,0
Fulton,05C,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,05D,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,05F,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,05J,President,,REP,MARCO RUBIO,16,0,0,16,0,0
Fulton,05K,President,,REP,MARCO RUBIO,18,0,0,17,1,0
Fulton,06B,President,,REP,MARCO RUBIO,101,4,0,96,1,0
Fulton,06D,President,,REP,MARCO RUBIO,143,5,1,132,3,2
Fulton,06E,President,,REP,MARCO RUBIO,104,1,0,103,0,0
Fulton,06F,President,,REP,MARCO RUBIO,157,2,0,154,0,1
Fulton,06G,President,,REP,MARCO RUBIO,23,0,0,23,0,0
Fulton,06H,President,,REP,MARCO RUBIO,164,1,1,146,14,2
Fulton,06I,President,,REP,MARCO RUBIO,98,5,1,90,2,0
Fulton,06J,President,,REP,MARCO RUBIO,187,7,0,179,0,1
Fulton,06L1,President,,REP,MARCO RUBIO,69,4,0,65,0,0
Fulton,06L2,President,,REP,MARCO RUBIO,61,1,0,59,0,1
Fulton,06N,President,,REP,MARCO RUBIO,151,8,0,133,4,6
Fulton,06Q,President,,REP,MARCO RUBIO,6,0,0,6,0,0
Fulton,06R,President,,REP,MARCO RUBIO,99,5,1,92,0,1
Fulton,06S,President,,REP,MARCO RUBIO,252,13,4,231,0,4
Fulton,07A,President,,REP,MARCO RUBIO,583,31,12,494,3,43
Fulton,07B,President,,REP,MARCO RUBIO,435,13,6,371,0,45
Fulton,07C,President,,REP,MARCO RUBIO,347,34,19,258,1,35
Fulton,07D,President,,REP,MARCO RUBIO,295,19,1,270,2,3
Fulton,07E,President,,REP,MARCO RUBIO,143,13,1,120,4,5
Fulton,07F,President,,REP,MARCO RUBIO,326,22,4,291,1,8
Fulton,07H,President,,REP,MARCO RUBIO,250,16,3,224,0,7
Fulton,07J,President,,REP,MARCO RUBIO,281,12,3,255,9,2
Fulton,07M,President,,REP,MARCO RUBIO,115,7,1,107,0,0
Fulton,07N,President,,REP,MARCO RUBIO,52,3,0,49,0,0
Fulton,08A,President,,REP,MARCO RUBIO,340,4,4,285,1,46
Fulton,08B,President,,REP,MARCO RUBIO,317,4,6,229,3,75
Fulton,08C,President,,REP,MARCO RUBIO,155,2,10,102,1,40
Fulton,08D,President,,REP,MARCO RUBIO,177,4,4,128,1,40
Fulton,08E,President,,REP,MARCO RUBIO,398,4,7,331,1,55
Fulton,08F1,President,,REP,MARCO RUBIO,424,6,1,358,2,57
Fulton,08G,President,,REP,MARCO RUBIO,223,18,1,191,5,8
Fulton,08H,President,,REP,MARCO RUBIO,392,29,9,310,0,44
Fulton,08J,President,,REP,MARCO RUBIO,443,11,2,377,4,49
Fulton,08K,President,,REP,MARCO RUBIO,135,3,0,126,2,4
Fulton,08L,President,,REP,MARCO RUBIO,244,16,4,215,3,6
Fulton,08M,President,,REP,MARCO RUBIO,259,8,5,217,4,25
Fulton,08N1,President,,REP,MARCO RUBIO,164,1,0,138,1,24
Fulton,08N2,President,,REP,MARCO RUBIO,134,1,0,117,1,15
Fulton,08P,President,,REP,MARCO RUBIO,67,2,0,63,0,2
Fulton,09A,President,,REP,MARCO RUBIO,206,5,0,177,5,19
Fulton,09B,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,09C,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,09D,President,,REP,MARCO RUBIO,3,0,0,3,0,0
Fulton,09E,President,,REP,MARCO RUBIO,21,0,0,21,0,0
Fulton,09F,President,,REP,MARCO RUBIO,404,10,3,359,0,32
Fulton,09G,President,,REP,MARCO RUBIO,216,2,1,206,4,3
Fulton,09H,President,,REP,MARCO RUBIO,36,0,0,35,0,1
Fulton,09I,President,,REP,MARCO RUBIO,2,1,0,1,0,0
Fulton,09K,President,,REP,MARCO RUBIO,13,0,0,11,0,2
Fulton,09M,President,,REP,MARCO RUBIO,136,0,0,125,1,10
Fulton,10A,President,,REP,MARCO RUBIO,4,0,0,4,0,0
Fulton,10B,President,,REP,MARCO RUBIO,4,0,0,3,0,1
Fulton,10C,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,10D,President,,REP,MARCO RUBIO,5,0,0,5,0,0
Fulton,10E,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,10F,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,10G,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,10H1,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,10H2,President,,REP,MARCO RUBIO,4,0,0,4,0,0
Fulton,10I,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,10J,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,10K,President,,REP,MARCO RUBIO,1,0,0,0,1,0
Fulton,10M,President,,REP,MARCO RUBIO,9,0,2,7,0,0
Fulton,10P,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,10R,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,11B,President,,REP,MARCO RUBIO,7,0,0,6,0,1
Fulton,11C,President,,REP,MARCO RUBIO,4,0,0,3,1,0
Fulton,11E1,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,11E2,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,11E3,President,,REP,MARCO RUBIO,7,0,0,6,0,1
Fulton,11G,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,11H,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,11J,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,11K,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,11M,President,,REP,MARCO RUBIO,4,0,0,4,0,0
Fulton,11N,President,,REP,MARCO RUBIO,9,0,0,8,0,1
Fulton,11P,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,11R,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,12A,President,,REP,MARCO RUBIO,31,0,0,29,0,2
Fulton,12D,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,12E1,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,12F,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,12G,President,,REP,MARCO RUBIO,1,0,0,0,1,0
Fulton,12H,President,,REP,MARCO RUBIO,6,0,0,6,0,0
Fulton,12I,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,12J,President,,REP,MARCO RUBIO,3,0,0,3,0,0
Fulton,12K,President,,REP,MARCO RUBIO,10,1,0,8,1,0
Fulton,12L,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,12M,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,12N,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,12S,President,,REP,MARCO RUBIO,5,0,0,5,0,0
Fulton,AP01A,President,,REP,MARCO RUBIO,192,35,1,155,1,0
Fulton,AP01B,President,,REP,MARCO RUBIO,36,7,0,28,1,0
Fulton,AP01C,President,,REP,MARCO RUBIO,257,44,9,203,1,0
Fulton,AP01D,President,,REP,MARCO RUBIO,42,6,0,36,0,0
Fulton,AP02B,President,,REP,MARCO RUBIO,28,5,2,21,0,0
Fulton,AP03,President,,REP,MARCO RUBIO,21,0,0,21,0,0
Fulton,AP04A,President,,REP,MARCO RUBIO,200,46,1,153,0,0
Fulton,AP04B,President,,REP,MARCO RUBIO,60,11,2,47,0,0
Fulton,AP05,President,,REP,MARCO RUBIO,452,108,1,341,2,0
Fulton,AP06,President,,REP,MARCO RUBIO,232,47,1,180,4,0
Fulton,AP07A,President,,REP,MARCO RUBIO,225,47,3,174,0,1
Fulton,AP07B,President,,REP,MARCO RUBIO,162,23,0,139,0,0
Fulton,AP09A,President,,REP,MARCO RUBIO,363,65,4,292,1,1
Fulton,AP09B,President,,REP,MARCO RUBIO,39,12,0,27,0,0
Fulton,AP021,President,,REP,MARCO RUBIO,273,62,0,209,1,1
Fulton,AP022,President,,REP,MARCO RUBIO,147,32,6,108,1,0
Fulton,AP10,President,,REP,MARCO RUBIO,117,15,0,101,1,0
Fulton,AP12A,President,,REP,MARCO RUBIO,33,5,0,28,0,0
Fulton,AP12B,President,,REP,MARCO RUBIO,16,1,0,15,0,0
Fulton,AP12C,President,,REP,MARCO RUBIO,92,33,0,59,0,0
Fulton,AP13,President,,REP,MARCO RUBIO,221,42,1,174,4,0
Fulton,AP14,President,,REP,MARCO RUBIO,358,67,1,288,2,0
Fulton,CH01,President,,REP,MARCO RUBIO,3,0,0,3,0,0
Fulton,CH02,President,,REP,MARCO RUBIO,17,1,0,15,0,1
Fulton,CH03,President,,REP,MARCO RUBIO,26,0,0,26,0,0
Fulton,CH04A,President,,REP,MARCO RUBIO,38,0,0,34,0,4
Fulton,CH05,President,,REP,MARCO RUBIO,30,0,1,27,0,2
Fulton,CP01B,President,,REP,MARCO RUBIO,18,0,1,10,0,7
Fulton,CP011,President,,REP,MARCO RUBIO,38,0,0,25,0,13
Fulton,CP012,President,,REP,MARCO RUBIO,41,0,1,34,0,6
Fulton,CP02,President,,REP,MARCO RUBIO,24,0,0,22,0,2
Fulton,CP04,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,CP05B,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,CP051,President,,REP,MARCO RUBIO,3,0,1,1,0,1
Fulton,CP06A,President,,REP,MARCO RUBIO,2,0,0,2,0,0
Fulton,CP07A,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,CP081,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,CP083,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,CP08A,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,EP01,President,,REP,MARCO RUBIO,56,0,0,48,0,8
Fulton,EP02,President,,REP,MARCO RUBIO,56,2,1,41,0,12
Fulton,EP03,President,,REP,MARCO RUBIO,24,0,0,18,0,6
Fulton,EP04-05,President,,REP,MARCO RUBIO,10,0,1,7,0,2
Fulton,EP04-13,President,,REP,MARCO RUBIO,3,0,0,2,0,1
Fulton,FA01A,President,,REP,MARCO RUBIO,79,1,0,52,1,25
Fulton,FA01B,President,,REP,MARCO RUBIO,3,0,0,3,0,0
Fulton,HP01,President,,REP,MARCO RUBIO,90,0,0,84,0,6
Fulton,JC01,President,,REP,MARCO RUBIO,331,38,6,283,4,0
Fulton,JC02,President,,REP,MARCO RUBIO,139,22,0,117,0,0
Fulton,JC03A,President,,REP,MARCO RUBIO,61,6,1,54,0,0
Fulton,JC03B,President,,REP,MARCO RUBIO,110,16,1,92,1,0
Fulton,JC04A,President,,REP,MARCO RUBIO,352,79,4,268,1,0
Fulton,JC04B,President,,REP,MARCO RUBIO,19,8,0,11,0,0
Fulton,JC05,President,,REP,MARCO RUBIO,152,29,0,122,1,0
Fulton,JC06,President,,REP,MARCO RUBIO,250,37,3,210,0,0
Fulton,JC07,President,,REP,MARCO RUBIO,318,56,1,258,3,0
Fulton,JC08,President,,REP,MARCO RUBIO,265,53,1,210,1,0
Fulton,JC09,President,,REP,MARCO RUBIO,214,45,3,164,2,0
Fulton,JC10,President,,REP,MARCO RUBIO,149,19,5,120,5,0
Fulton,JC11,President,,REP,MARCO RUBIO,334,83,4,246,1,0
Fulton,JC12,President,,REP,MARCO RUBIO,355,90,4,261,0,0
Fulton,JC13A,President,,REP,MARCO RUBIO,324,87,3,233,1,0
Fulton,JC13B,President,,REP,MARCO RUBIO,56,14,1,41,0,0
Fulton,JC14,President,,REP,MARCO RUBIO,297,62,4,229,1,1
Fulton,JC15,President,,REP,MARCO RUBIO,27,5,0,22,0,0
Fulton,JC16,President,,REP,MARCO RUBIO,243,32,2,208,1,0
Fulton,JC18A,President,,REP,MARCO RUBIO,363,42,4,316,1,0
Fulton,JC19,President,,REP,MARCO RUBIO,328,74,3,248,2,1
Fulton,ML011,President,,REP,MARCO RUBIO,273,63,3,207,0,0
Fulton,ML012,President,,REP,MARCO RUBIO,63,16,0,47,0,0
Fulton,ML01B,President,,REP,MARCO RUBIO,5,1,0,4,0,0
Fulton,ML021,President,,REP,MARCO RUBIO,188,24,8,153,3,0
Fulton,ML022,President,,REP,MARCO RUBIO,34,8,1,25,0,0
Fulton,ML023,President,,REP,MARCO RUBIO,167,44,5,116,2,0
Fulton,ML024,President,,REP,MARCO RUBIO,11,2,0,9,0,0
Fulton,ML03,President,,REP,MARCO RUBIO,411,77,8,325,1,0
Fulton,ML04A,President,,REP,MARCO RUBIO,169,32,1,136,0,0
Fulton,ML04B,President,,REP,MARCO RUBIO,130,20,1,109,0,0
Fulton,ML04C,President,,REP,MARCO RUBIO,4,1,0,3,0,0
Fulton,ML05A,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,ML05B,President,,REP,MARCO RUBIO,31,3,0,28,0,0
Fulton,ML05C,President,,REP,MARCO RUBIO,361,57,9,293,2,0
Fulton,ML06A,President,,REP,MARCO RUBIO,70,6,0,62,2,0
Fulton,ML06B,President,,REP,MARCO RUBIO,146,19,3,123,1,0
Fulton,ML071,President,,REP,MARCO RUBIO,11,0,0,11,0,0
Fulton,ML072,President,,REP,MARCO RUBIO,91,4,0,87,0,0
Fulton,ML07A,President,,REP,MARCO RUBIO,65,6,2,57,0,0
Fulton,MP01,President,,REP,MARCO RUBIO,36,2,0,34,0,0
Fulton,PA01,President,,REP,MARCO RUBIO,55,0,2,45,0,8
Fulton,RW01,President,,REP,MARCO RUBIO,564,84,6,470,3,1
Fulton,RW02,President,,REP,MARCO RUBIO,405,83,1,321,0,0
Fulton,RW03,President,,REP,MARCO RUBIO,293,48,0,245,0,0
Fulton,RW04,President,,REP,MARCO RUBIO,235,31,0,203,1,0
Fulton,RW05,President,,REP,MARCO RUBIO,83,13,1,69,0,0
Fulton,RW06,President,,REP,MARCO RUBIO,289,27,1,260,1,0
Fulton,RW07A,President,,REP,MARCO RUBIO,15,1,0,14,0,0
Fulton,RW07B,President,,REP,MARCO RUBIO,8,1,0,7,0,0
Fulton,RW08,President,,REP,MARCO RUBIO,261,38,2,220,1,0
Fulton,RW09,President,,REP,MARCO RUBIO,734,108,11,612,3,0
Fulton,RW10,President,,REP,MARCO RUBIO,387,67,0,316,1,3
Fulton,RW11A,President,,REP,MARCO RUBIO,239,31,2,206,0,0
Fulton,RW12,President,,REP,MARCO RUBIO,677,104,0,572,1,0
Fulton,RW13,President,,REP,MARCO RUBIO,361,31,2,328,0,0
Fulton,RW16,President,,REP,MARCO RUBIO,206,24,0,182,0,0
Fulton,RW17,President,,REP,MARCO RUBIO,176,26,0,149,1,0
Fulton,RW19,President,,REP,MARCO RUBIO,311,28,4,277,2,0
Fulton,RW20,President,,REP,MARCO RUBIO,303,49,1,251,2,0
Fulton,RW21,President,,REP,MARCO RUBIO,389,90,3,296,0,0
Fulton,RW22A,President,,REP,MARCO RUBIO,217,40,0,176,1,0
Fulton,SC01B,President,,REP,MARCO RUBIO,15,0,1,11,0,3
Fulton,SC02,President,,REP,MARCO RUBIO,8,1,0,6,0,1
Fulton,SC04,President,,REP,MARCO RUBIO,33,0,0,28,0,5
Fulton,SC05A,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,SC05B,President,,REP,MARCO RUBIO,11,0,0,10,0,1
Fulton,SC05D,President,,REP,MARCO RUBIO,23,0,0,16,0,7
Fulton,SC07A,President,,REP,MARCO RUBIO,41,0,0,30,0,11
Fulton,SC08B,President,,REP,MARCO RUBIO,7,0,0,6,0,1
Fulton,SC08C,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,SC08D,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,SC08E,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,SC08F,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,SC08G,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,SC09A,President,,REP,MARCO RUBIO,11,0,0,11,0,0
Fulton,SC09B,President,,REP,MARCO RUBIO,6,0,0,5,1,0
Fulton,SC10,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,SC11A,President,,REP,MARCO RUBIO,3,0,0,3,0,0
Fulton,SC11B,President,,REP,MARCO RUBIO,2,0,0,1,0,1
Fulton,SC13A,President,,REP,MARCO RUBIO,26,0,0,21,0,5
Fulton,SC13B,President,,REP,MARCO RUBIO,8,0,0,7,0,1
Fulton,SC14,President,,REP,MARCO RUBIO,1,1,0,0,0,0
Fulton,SC16,President,,REP,MARCO RUBIO,12,0,0,10,0,2
Fulton,SC17A,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,SC17C,President,,REP,MARCO RUBIO,3,0,0,2,0,1
Fulton,SC18A,President,,REP,MARCO RUBIO,1,0,0,0,0,1
Fulton,SC18B,President,,REP,MARCO RUBIO,18,0,0,15,0,3
Fulton,SC19A,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,SC19B,President,,REP,MARCO RUBIO,4,0,0,3,0,1
Fulton,SC211,President,,REP,MARCO RUBIO,5,0,0,5,0,0
Fulton,SC212,President,,REP,MARCO RUBIO,11,0,0,11,0,0
Fulton,SC23A,President,,REP,MARCO RUBIO,11,0,0,11,0,0
Fulton,SC23B,President,,REP,MARCO RUBIO,6,0,0,5,0,1
Fulton,SC27,President,,REP,MARCO RUBIO,3,0,0,3,0,0
Fulton,SC29A,President,,REP,MARCO RUBIO,5,0,0,4,0,1
Fulton,SC30A,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,SC30B,President,,REP,MARCO RUBIO,5,1,0,4,0,0
Fulton,SS01,President,,REP,MARCO RUBIO,481,57,4,414,5,1
Fulton,SS02A,President,,REP,MARCO RUBIO,101,20,2,78,0,1
Fulton,SS02B,President,,REP,MARCO RUBIO,65,13,0,50,2,0
Fulton,SS03,President,,REP,MARCO RUBIO,137,25,0,111,1,0
Fulton,SS04,President,,REP,MARCO RUBIO,174,16,2,152,4,0
Fulton,SS05,President,,REP,MARCO RUBIO,272,41,2,228,1,0
Fulton,SS06,President,,REP,MARCO RUBIO,204,36,0,168,0,0
Fulton,SS07A,President,,REP,MARCO RUBIO,119,32,5,80,2,0
Fulton,SS07B,President,,REP,MARCO RUBIO,33,3,0,30,0,0
Fulton,SS07C,President,,REP,MARCO RUBIO,54,11,1,40,0,2
Fulton,SS08A,President,,REP,MARCO RUBIO,62,13,0,48,0,1
Fulton,SS08B,President,,REP,MARCO RUBIO,74,6,0,68,0,0
Fulton,SS08C,President,,REP,MARCO RUBIO,34,5,0,27,1,1
Fulton,SS08D,President,,REP,MARCO RUBIO,63,15,0,47,0,1
Fulton,SS09A,President,,REP,MARCO RUBIO,434,38,10,342,2,42
Fulton,SS09B,President,,REP,MARCO RUBIO,495,53,7,369,0,66
Fulton,SS11A,President,,REP,MARCO RUBIO,326,35,3,275,2,11
Fulton,SS11B,President,,REP,MARCO RUBIO,54,7,0,44,0,3
Fulton,SS11C,President,,REP,MARCO RUBIO,4,0,1,3,0,0
Fulton,SS11D,President,,REP,MARCO RUBIO,35,0,2,31,0,2
Fulton,SS12,President,,REP,MARCO RUBIO,346,55,5,263,7,16
Fulton,SS13A,President,,REP,MARCO RUBIO,189,10,1,169,1,8
Fulton,SS13B,President,,REP,MARCO RUBIO,67,5,0,59,0,3
Fulton,SS14,President,,REP,MARCO RUBIO,196,8,2,181,2,3
Fulton,SS15A,President,,REP,MARCO RUBIO,48,8,3,36,1,0
Fulton,SS15B,President,,REP,MARCO RUBIO,65,10,0,55,0,0
Fulton,SS16,President,,REP,MARCO RUBIO,382,56,8,311,2,5
Fulton,SS17,President,,REP,MARCO RUBIO,340,68,6,263,2,1
Fulton,SS18A,President,,REP,MARCO RUBIO,100,10,2,88,0,0
Fulton,SS18B,President,,REP,MARCO RUBIO,20,0,1,19,0,0
Fulton,SS19A,President,,REP,MARCO RUBIO,122,34,0,87,1,0
Fulton,SS19B,President,,REP,MARCO RUBIO,128,34,2,92,0,0
Fulton,SS20,President,,REP,MARCO RUBIO,119,34,1,83,1,0
Fulton,SS22,President,,REP,MARCO RUBIO,220,56,5,158,1,0
Fulton,SS25,President,,REP,MARCO RUBIO,215,25,3,186,1,0
Fulton,SS26,President,,REP,MARCO RUBIO,74,15,2,57,0,0
Fulton,SS29A,President,,REP,MARCO RUBIO,217,46,7,162,2,0
Fulton,SS31,President,,REP,MARCO RUBIO,110,21,0,86,1,2
Fulton,UC01A,President,,REP,MARCO RUBIO,6,0,0,6,0,0
Fulton,UC01B,President,,REP,MARCO RUBIO,1,0,0,1,0,0
Fulton,UC01E,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,UC02A,President,,REP,MARCO RUBIO,11,0,0,9,0,2
Fulton,UC02B,President,,REP,MARCO RUBIO,0,0,0,0,0,0
Fulton,UC031,President,,REP,MARCO RUBIO,41,0,1,37,0,3
Fulton,UC032,President,,REP,MARCO RUBIO,5,0,0,5,0,0
Fulton,,President,,REP,RICK SANTORUM,30,6,1,23,0,0
Fulton,01A,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,01B,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,01C,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,01D,President,,REP,RICK SANTORUM,1,1,0,0,0,0
Fulton,01E,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,01F,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,01G,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,01H,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,01J,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,01P,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,01R,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,01S,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,01T,President,,REP,RICK SANTORUM,1,0,0,1,0,0
Fulton,02A,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02B,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02C,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02D,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02E,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02F1,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02F2,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02G,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02J,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02K,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02L1,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02L2,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02S,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,02W,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,03A,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,03B,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,03C,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,03D,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,03E,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,03F,President,,REP,RICK SANTORUM,0,0,0,0,0,0
Fulton,03G,President,,REP,RICK SANTORUM,0,0,0,0,0,0
