county,precinct,office,district,party,candidate,votes,advance_in_person_1,absentee_by_mail,election_day,provisional,advance_in_person_2
Cobb,Pine Mountain 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Pine Mountain 02,President,,REP,CHRIS CHRISTIE,1,0,0,0,0,1
Cobb,Post Oak 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Pope 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Palmer 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Powder Springs 1A,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Powder Springs 2A,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Powder Springs 3A,President,,REP,CHRIS CHRISTIE,3,0,2,1,0,0
Cobb,Pitner 01,President,,REP,CHRIS CHRISTIE,1,1,0,0,0,0
Cobb,Rocky Mountain 01,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Cobb,Riverside 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Roswell 01,President,,REP,CHRIS CHRISTIE,2,1,0,1,0,0
Cobb,Roswell 02,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Cobb,Sandy Plains 01,President,,REP,CHRIS CHRISTIE,4,1,0,3,0,0
Cobb,Shallowford Fall 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Simpson 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Sewell Mill 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Sewell Mill 03,President,,REP,CHRIS CHRISTIE,3,0,1,2,0,0
Cobb,Smyrna 1A,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Smyrna 2A,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Smyrna 3A,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Smyrna 4A,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Smyrna 5A,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Smyrna 6A,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Cobb,Smyrna 7A,President,,REP,CHRIS CHRISTIE,2,1,0,1,0,0
Cobb,Sope Creek 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Sope Creek 02,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Sope Creek 03,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Cobb,Sweetwater 01,President,,REP,CHRIS CHRISTIE,1,1,0,0,0,0
Cobb,Sweetwater 02,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Terrell Mill 01,President,,REP,CHRIS CHRISTIE,1,0,1,0,0,0
Cobb,Timber Ridge 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Vaughn 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Vinings 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Vinings 02,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Cobb,Vinings 03,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Vinings 04,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Wade Green 02,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Wileo 01,President,,REP,CHRIS CHRISTIE,3,0,1,2,0,0
Cobb,,President,,REP,TED CRUZ,23749,2291,441,20085,65,867
Cobb,Acworth 1A,President,,REP,TED CRUZ,245,57,4,179,0,5
Cobb,Acworth 1B,President,,REP,TED CRUZ,276,40,3,230,0,3
Cobb,Acworth 1C,President,,REP,TED CRUZ,147,12,1,132,0,2
Cobb,Addison 01,President,,REP,TED CRUZ,146,6,5,127,0,8
Cobb,Austell 1A,President,,REP,TED CRUZ,86,8,2,76,0,0
Cobb,Bells Ferry 02,President,,REP,TED CRUZ,200,12,6,179,0,3
Cobb,Bells Ferry 03,President,,REP,TED CRUZ,371,24,8,328,0,11
Cobb,Big Shanty 01,President,,REP,TED CRUZ,124,16,2,96,2,8
Cobb,Big Shanty 02,President,,REP,TED CRUZ,186,10,4,170,0,2
Cobb,Baker 01,President,,REP,TED CRUZ,214,14,5,189,2,4
Cobb,Birney 01,President,,REP,TED CRUZ,111,6,7,93,2,3
Cobb,Birney 02,President,,REP,TED CRUZ,144,15,0,123,3,3
Cobb,Bryant 01,President,,REP,TED CRUZ,11,2,0,9,0,0
Cobb,Bryant 02,President,,REP,TED CRUZ,25,2,0,23,0,0
Cobb,Blackwell 01,President,,REP,TED CRUZ,145,2,6,131,1,5
Cobb,Chattahoochee 01,President,,REP,TED CRUZ,88,9,0,74,2,3
Cobb,Cheatham Hill 02,President,,REP,TED CRUZ,216,14,1,178,0,23
Cobb,Cheatham Hill 03,President,,REP,TED CRUZ,267,17,1,220,0,29
Cobb,Chalker 01,President,,REP,TED CRUZ,201,3,5,186,0,7
Cobb,Clarkdale 01,President,,REP,TED CRUZ,55,2,3,49,0,1
Cobb,Clarkdale 02,President,,REP,TED CRUZ,152,12,3,136,0,1
Cobb,Cooper 01,President,,REP,TED CRUZ,95,13,0,77,0,5
Cobb,Chestnut Ridge 01,President,,REP,TED CRUZ,229,22,8,199,0,0
Cobb,Dickerson 01,President,,REP,TED CRUZ,150,23,8,118,1,0
Cobb,Dobbins 01,President,,REP,TED CRUZ,50,2,1,44,0,3
Cobb,Dowell 01,President,,REP,TED CRUZ,197,26,5,148,0,18
Cobb,Dodgen 01,President,,REP,TED CRUZ,142,19,5,116,0,2
Cobb,Durham 01,President,,REP,TED CRUZ,303,35,3,259,0,6
Cobb,Davis 01,President,,REP,TED CRUZ,124,10,1,111,0,2
Cobb,Eastside 01,President,,REP,TED CRUZ,178,37,3,136,1,1
Cobb,Eastside 02,President,,REP,TED CRUZ,275,40,1,234,0,0
Cobb,Elizabeth 01,President,,REP,TED CRUZ,78,3,1,64,0,10
Cobb,Elizabeth 02,President,,REP,TED CRUZ,178,11,4,149,1,13
Cobb,Elizabeth 03,President,,REP,TED CRUZ,217,8,4,195,1,9
Cobb,Elizabeth 04,President,,REP,TED CRUZ,127,7,0,115,0,5
Cobb,Elizabeth 05,President,,REP,TED CRUZ,165,10,2,140,2,11
Cobb,East Piedmont 01,President,,REP,TED CRUZ,134,6,1,123,1,3
Cobb,Fair Oaks 01,President,,REP,TED CRUZ,98,13,3,77,1,4
Cobb,Fair Oaks 02,President,,REP,TED CRUZ,89,7,4,74,0,4
Cobb,Fair Oaks 04,President,,REP,TED CRUZ,80,8,2,60,0,10
Cobb,Fair Oaks 05,President,,REP,TED CRUZ,45,0,1,43,0,1
Cobb,Fullers Park 01,President,,REP,TED CRUZ,161,16,5,137,0,3
Cobb,Ford 01,President,,REP,TED CRUZ,212,25,2,180,0,5
Cobb,Frey 01,President,,REP,TED CRUZ,174,20,1,146,0,7
Cobb,Garrison Mill 01,President,,REP,TED CRUZ,189,9,2,173,0,5
Cobb,Gritters 01,President,,REP,TED CRUZ,248,10,6,222,0,10
Cobb,Harmony Leland 01,President,,REP,TED CRUZ,87,16,1,67,1,2
Cobb,Harrison 01,President,,REP,TED CRUZ,219,26,3,168,1,21
Cobb,Hightower 01,President,,REP,TED CRUZ,238,26,3,208,0,1
Cobb,Hayes 01,President,,REP,TED CRUZ,317,35,7,262,0,13
Cobb,Kennesaw 1A,President,,REP,TED CRUZ,119,10,2,105,0,2
Cobb,Kennesaw 2A,President,,REP,TED CRUZ,218,27,2,178,0,11
Cobb,Kennesaw 3A,President,,REP,TED CRUZ,149,17,4,125,0,3
Cobb,Kennesaw 4A,President,,REP,TED CRUZ,179,23,0,153,1,2
Cobb,Kennesaw 5A,President,,REP,TED CRUZ,304,31,1,269,1,2
Cobb,Kell 01,President,,REP,TED CRUZ,136,4,2,126,0,4
Cobb,Kemp 01,President,,REP,TED CRUZ,158,18,0,129,0,11
Cobb,Kemp 02,President,,REP,TED CRUZ,258,29,0,211,0,18
Cobb,Kemp 03,President,,REP,TED CRUZ,327,41,12,258,0,16
Cobb,Lasssiter 01,President,,REP,TED CRUZ,259,20,2,231,1,5
Cobb,Lindley 01,President,,REP,TED CRUZ,120,17,3,98,0,2
Cobb,Lost Mountain 01,President,,REP,TED CRUZ,293,62,8,203,3,17
Cobb,Lost Mountain 02,President,,REP,TED CRUZ,321,40,9,255,1,16
Cobb,Lost Mountain 03,President,,REP,TED CRUZ,384,91,4,272,1,16
Cobb,Lost Mountain 04,President,,REP,TED CRUZ,188,21,4,149,0,14
Cobb,Lewis 01,President,,REP,TED CRUZ,128,11,0,117,0,0
Cobb,Mableton 01,President,,REP,TED CRUZ,160,29,3,126,0,2
Cobb,Mableton 02,President,,REP,TED CRUZ,65,12,2,50,0,1
Cobb,Mableton 03,President,,REP,TED CRUZ,134,22,4,106,1,1
Cobb,Mableton 04,President,,REP,TED CRUZ,100,10,1,88,0,1
Cobb,Mabry 01,President,,REP,TED CRUZ,143,9,2,128,1,3
Cobb,Macland 01,President,,REP,TED CRUZ,122,25,3,94,0,0
Cobb,Murdock 01,President,,REP,TED CRUZ,273,23,5,240,0,5
Cobb,McEachern 01,President,,REP,TED CRUZ,187,19,9,154,0,5
Cobb,McCleskey 01,President,,REP,TED CRUZ,125,5,3,112,3,2
Cobb,McClure 01,President,,REP,TED CRUZ,138,14,3,121,0,0
Cobb,Marietta 1A,President,,REP,TED CRUZ,64,4,2,54,0,4
Cobb,Marietta 2A,President,,REP,TED CRUZ,159,3,2,126,0,28
Cobb,Marietta 2B,President,,REP,TED CRUZ,183,18,3,140,0,22
Cobb,Marietta 3A,President,,REP,TED CRUZ,205,11,2,159,2,31
Cobb,Marietta 4A,President,,REP,TED CRUZ,143,6,4,107,0,26
Cobb,Marietta 4B,President,,REP,TED CRUZ,91,8,5,67,0,11
Cobb,Marietta 4C,President,,REP,TED CRUZ,203,13,1,150,1,38
Cobb,Marietta 5A,President,,REP,TED CRUZ,34,3,0,30,0,1
Cobb,Marietta 5B,President,,REP,TED CRUZ,34,1,2,29,0,2
Cobb,Marietta 6A,President,,REP,TED CRUZ,47,6,1,34,1,5
Cobb,Marietta 6B,President,,REP,TED CRUZ,139,5,4,126,1,3
Cobb,Marietta 7A,President,,REP,TED CRUZ,38,1,1,36,0,0
Cobb,Mars Hill 01,President,,REP,TED CRUZ,232,34,5,190,0,3
Cobb,Mars Hill 02,President,,REP,TED CRUZ,198,35,1,156,1,5
Cobb,Mount Bethel 01,President,,REP,TED CRUZ,187,31,7,149,0,0
Cobb,Mount Bethel 03,President,,REP,TED CRUZ,124,28,4,92,0,0
Cobb,Mount Bethel 04,President,,REP,TED CRUZ,173,39,8,125,0,1
Cobb,North Cobb 01,President,,REP,TED CRUZ,131,12,2,113,1,3
Cobb,Nickajack 01,President,,REP,TED CRUZ,60,5,2,51,2,0
Cobb,Norton Park 01,President,,REP,TED CRUZ,168,12,4,148,0,4
Cobb,Nicholson 01,President,,REP,TED CRUZ,193,4,1,184,0,4
Cobb,Oakdale 01,President,,REP,TED CRUZ,138,4,2,128,2,2
Cobb,Oregon 01,President,,REP,TED CRUZ,142,18,2,120,0,2
Cobb,Oregon 02,President,,REP,TED CRUZ,102,13,7,81,0,1
Cobb,Oregon 03,President,,REP,TED CRUZ,88,24,4,55,0,5
Cobb,Oregon 04,President,,REP,TED CRUZ,172,26,3,136,0,7
Cobb,Oregon 05,President,,REP,TED CRUZ,230,33,3,177,0,17
Cobb,Pebblebrook 01,President,,REP,TED CRUZ,88,13,2,73,0,0
Cobb,Powers Ferry 01,President,,REP,TED CRUZ,191,18,3,167,0,3
Cobb,Pine Mountain 01,President,,REP,TED CRUZ,199,13,1,175,0,10
Cobb,Pine Mountain 02,President,,REP,TED CRUZ,236,9,5,189,1,32
Cobb,Post Oak 01,President,,REP,TED CRUZ,285,13,6,260,0,6
Cobb,Pope 01,President,,REP,TED CRUZ,201,14,5,180,0,2
Cobb,Palmer 01,President,,REP,TED CRUZ,197,6,3,179,1,8
Cobb,Powder Springs 1A,President,,REP,TED CRUZ,176,16,2,154,1,3
Cobb,Powder Springs 2A,President,,REP,TED CRUZ,72,5,0,61,1,5
Cobb,Powder Springs 3A,President,,REP,TED CRUZ,86,8,3,70,1,4
Cobb,Pitner 01,President,,REP,TED CRUZ,163,11,2,148,0,2
Cobb,Rocky Mountain 01,President,,REP,TED CRUZ,229,8,1,215,0,5
Cobb,Riverside 01,President,,REP,TED CRUZ,19,2,1,16,0,0
Cobb,Roswell 01,President,,REP,TED CRUZ,326,32,5,287,0,2
Cobb,Roswell 02,President,,REP,TED CRUZ,202,23,1,178,0,0
Cobb,Sandy Plains 01,President,,REP,TED CRUZ,207,5,3,197,0,2
Cobb,Shallowford Fall 01,President,,REP,TED CRUZ,216,11,1,201,0,3
Cobb,Simpson 01,President,,REP,TED CRUZ,94,2,1,89,1,1
Cobb,Sewell Mill 01,President,,REP,TED CRUZ,194,18,1,172,0,3
Cobb,Sewell Mill 03,President,,REP,TED CRUZ,192,19,3,166,0,4
Cobb,Smyrna 1A,President,,REP,TED CRUZ,72,2,2,63,1,4
Cobb,Smyrna 2A,President,,REP,TED CRUZ,103,3,1,97,0,2
Cobb,Smyrna 3A,President,,REP,TED CRUZ,159,8,2,141,2,6
Cobb,Smyrna 4A,President,,REP,TED CRUZ,272,15,9,237,1,10
Cobb,Smyrna 5A,President,,REP,TED CRUZ,98,9,3,82,0,4
Cobb,Smyrna 6A,President,,REP,TED CRUZ,227,9,3,205,0,10
Cobb,Smyrna 7A,President,,REP,TED CRUZ,170,16,1,149,0,4
Cobb,Sope Creek 01,President,,REP,TED CRUZ,141,16,3,117,1,4
Cobb,Sope Creek 02,President,,REP,TED CRUZ,209,22,6,172,0,9
Cobb,Sope Creek 03,President,,REP,TED CRUZ,132,16,5,109,0,2
Cobb,Sweetwater 01,President,,REP,TED CRUZ,153,9,3,137,2,2
Cobb,Sweetwater 02,President,,REP,TED CRUZ,56,7,4,44,0,1
Cobb,Terrell Mill 01,President,,REP,TED CRUZ,145,10,0,129,1,5
Cobb,Timber Ridge 01,President,,REP,TED CRUZ,146,20,5,121,0,0
Cobb,Vaughn 01,President,,REP,TED CRUZ,324,47,2,268,0,7
Cobb,Vinings 01,President,,REP,TED CRUZ,72,2,0,67,1,2
Cobb,Vinings 02,President,,REP,TED CRUZ,120,4,2,107,2,5
Cobb,Vinings 03,President,,REP,TED CRUZ,114,5,7,97,2,3
Cobb,Vinings 04,President,,REP,TED CRUZ,162,7,7,145,0,3
Cobb,Wade Green 02,President,,REP,TED CRUZ,257,18,3,227,0,9
Cobb,Wileo 01,President,,REP,TED CRUZ,169,7,1,160,0,1
Cobb,,President,,REP,CARLY FIORINA,112,15,7,84,0,6
Cobb,Acworth 1A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Acworth 1B,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Acworth 1C,President,,REP,CARLY FIORINA,1,1,0,0,0,0
Cobb,Addison 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Austell 1A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Bells Ferry 02,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Bells Ferry 03,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Cobb,Big Shanty 01,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Cobb,Big Shanty 02,President,,REP,CARLY FIORINA,2,0,0,1,0,1
Cobb,Baker 01,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Cobb,Birney 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Birney 02,President,,REP,CARLY FIORINA,1,0,1,0,0,0
Cobb,Bryant 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Bryant 02,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Blackwell 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Chattahoochee 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Cheatham Hill 02,President,,REP,CARLY FIORINA,2,1,0,1,0,0
Cobb,Cheatham Hill 03,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Chalker 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Clarkdale 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Clarkdale 02,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Cooper 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Chestnut Ridge 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Dickerson 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Dobbins 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Dowell 01,President,,REP,CARLY FIORINA,1,1,0,0,0,0
Cobb,Dodgen 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Durham 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Davis 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Eastside 01,President,,REP,CARLY FIORINA,3,2,0,1,0,0
Cobb,Eastside 02,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Elizabeth 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Elizabeth 02,President,,REP,CARLY FIORINA,2,0,0,1,0,1
Cobb,Elizabeth 03,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Elizabeth 04,President,,REP,CARLY FIORINA,2,1,0,1,0,0
Cobb,Elizabeth 05,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,East Piedmont 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Fair Oaks 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Fair Oaks 02,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Fair Oaks 04,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Cobb,Fair Oaks 05,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Fullers Park 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Ford 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Frey 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Garrison Mill 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Gritters 01,President,,REP,CARLY FIORINA,3,0,1,2,0,0
Cobb,Harmony Leland 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Harrison 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Hightower 01,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Cobb,Hayes 01,President,,REP,CARLY FIORINA,1,1,0,0,0,0
Cobb,Kennesaw 1A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Kennesaw 2A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Kennesaw 3A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Kennesaw 4A,President,,REP,CARLY FIORINA,3,1,0,1,0,1
Cobb,Kennesaw 5A,President,,REP,CARLY FIORINA,3,0,0,3,0,0
Cobb,Kell 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Kemp 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Kemp 02,President,,REP,CARLY FIORINA,1,0,1,0,0,0
Cobb,Kemp 03,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Lasssiter 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Lindley 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Lost Mountain 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Lost Mountain 02,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Lost Mountain 03,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Lost Mountain 04,President,,REP,CARLY FIORINA,3,1,0,0,0,2
Cobb,Lewis 01,President,,REP,CARLY FIORINA,3,0,0,3,0,0
Cobb,Mableton 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Mableton 02,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Mableton 03,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Mableton 04,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Mabry 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Macland 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Murdock 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,McEachern 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,McCleskey 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,McClure 01,President,,REP,CARLY FIORINA,1,0,0,0,0,1
Cobb,Marietta 1A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Marietta 2A,President,,REP,CARLY FIORINA,1,1,0,0,0,0
Cobb,Marietta 2B,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Marietta 3A,President,,REP,CARLY FIORINA,4,0,0,4,0,0
Cobb,Marietta 4A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Marietta 4B,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Marietta 4C,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Marietta 5A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Marietta 5B,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Marietta 6A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Marietta 6B,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Cobb,Marietta 7A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Mars Hill 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Mars Hill 02,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Mount Bethel 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Mount Bethel 03,President,,REP,CARLY FIORINA,2,1,0,1,0,0
Cobb,Mount Bethel 04,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,North Cobb 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Nickajack 01,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Cobb,Norton Park 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Nicholson 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Oakdale 01,President,,REP,CARLY FIORINA,1,1,0,0,0,0
Cobb,Oregon 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Oregon 02,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Oregon 03,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Oregon 04,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Oregon 05,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Pebblebrook 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Powers Ferry 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Pine Mountain 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Pine Mountain 02,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Post Oak 01,President,,REP,CARLY FIORINA,4,0,0,4,0,0
Cobb,Pope 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Palmer 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Powder Springs 1A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Powder Springs 2A,President,,REP,CARLY FIORINA,1,0,1,0,0,0
Cobb,Powder Springs 3A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Pitner 01,President,,REP,CARLY FIORINA,1,0,1,0,0,0
Cobb,Rocky Mountain 01,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Cobb,Riverside 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Roswell 01,President,,REP,CARLY FIORINA,3,0,0,3,0,0
Cobb,Roswell 02,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Sandy Plains 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Shallowford Fall 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Simpson 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Sewell Mill 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Sewell Mill 03,President,,REP,CARLY FIORINA,1,1,0,0,0,0
Cobb,Smyrna 1A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Smyrna 2A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Smyrna 3A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Smyrna 4A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Smyrna 5A,President,,REP,CARLY FIORINA,1,0,1,0,0,0
Cobb,Smyrna 6A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Smyrna 7A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Sope Creek 01,President,,REP,CARLY FIORINA,1,1,0,0,0,0
Cobb,Sope Creek 02,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Sope Creek 03,President,,REP,CARLY FIORINA,1,1,0,0,0,0
Cobb,Sweetwater 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Sweetwater 02,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Terrell Mill 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Timber Ridge 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Vaughn 01,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Vinings 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Vinings 02,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,Vinings 03,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Cobb,Vinings 04,President,,REP,CARLY FIORINA,3,0,1,2,0,0
Cobb,Wade Green 02,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Cobb,Wileo 01,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Cobb,,President,,REP,LINDSEY GRAHAM,25,3,0,21,0,1
Cobb,Acworth 1A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Cobb,Acworth 1B,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Cobb,Acworth 1C,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Cobb,Addison 01,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Cobb,Austell 1A,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Cobb,Bells Ferry 02,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Cobb,Bells Ferry 03,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Cobb,Big Shanty 01,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Cobb,Big Shanty 02,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Cobb,Baker 01,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
Cobb,Birney 01,President,,REP,LINDSEY GRAHAM,0,0,0,0,0,0
