county,office,district,party,candidate,votes,election_day,absentee,early_voting,provisional
White,Republican Party Question 2<br>Do you support ending the current practice of unlimited gifts from lobbyists to state legislators by imposing a $100 cap on such gifts?,,,NO,503,389,20,94,0
Whitfield,Republican Party Question 2<br>Do you support ending the current practice of unlimited gifts from lobbyists to state legislators by imposing a $100 cap on such gifts?,,,NO,1257,971,35,249,2
Wilcox,Republican Party Question 2<br>Do you support ending the current practice of unlimited gifts from lobbyists to state legislators by imposing a $100 cap on such gifts?,,,NO,167,108,17,42,0
Wilkes,Republican Party Question 2<br>Do you support ending the current practice of unlimited gifts from lobbyists to state legislators by imposing a $100 cap on such gifts?,,,NO,143,115,1,27,0
Wilkinson,Republican Party Question 2<br>Do you support ending the current practice of unlimited gifts from lobbyists to state legislators by imposing a $100 cap on such gifts?,,,NO,49,41,0,8,0
Worth,Republican Party Question 2<br>Do you support ending the current practice of unlimited gifts from lobbyists to state legislators by imposing a $100 cap on such gifts?,,,NO,529,429,9,91,0
,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,654481,479483,23303,151299,396
Appling,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,2558,1891,163,503,1
Atkinson,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,246,166,12,68,0
Bacon,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,1438,779,37,622,0
Baker,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,11,9,0,2,0
Baldwin,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,2566,1748,134,684,0
Banks,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,2763,2222,67,472,2
Barrow,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,5262,3966,137,1158,1
Bartow,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,10562,7663,265,2632,2
Ben Hill,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,877,601,15,261,0
Berrien,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,2128,1403,55,665,5
Bibb,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,7573,5849,325,1392,7
Bleckley,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,1263,857,49,356,1
Brantley,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,1523,1233,24,266,0
Brooks,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,704,557,8,137,2
Bryan,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,2792,1534,91,1161,6
Bulloch,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,5048,3528,141,1379,0
Burke,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,826,606,32,188,0
Butts,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,2674,1246,72,1356,0
Calhoun,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,25,20,3,2,0
Camden,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,4701,3656,227,808,10
Candler,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,494,353,16,125,0
Carroll,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,9509,7513,171,1818,7
Catoosa,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,5556,3625,110,1821,0
Charlton,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,460,385,8,67,0
Chatham,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,11600,9458,318,1820,4
Chattahoochee,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,34,32,1,1,0
Chattooga,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,463,342,7,111,3
Cherokee,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,27499,18734,1165,7588,12
Clarke,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,4289,3250,175,864,0
Clay,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,51,39,0,12,0
Clayton,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,2666,1888,163,615,0
Clinch,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,955,602,44,307,2
Cobb,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,55176,42982,2690,9446,58
Coffee,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,3015,1863,66,1086,0
Colquitt,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,3016,2263,33,720,0
Columbia,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,11604,9099,306,2199,0
Cook,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,1838,1117,55,666,0
Coweta,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,11845,9505,477,1859,4
Crawford,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,829,619,27,173,10
Crisp,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,1314,872,37,404,1
Dade,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,2278,1364,48,861,5
Dawson,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,3451,1948,102,1399,2
Decatur,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,481,345,27,109,0
DeKalb,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,19405,16144,1175,2081,5
Dodge,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,1772,1259,89,424,0
Dooly,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,145,100,4,41,0
Dougherty,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,1233,1031,82,120,0
Douglas,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,9202,6328,293,2581,0
Early,Republican Party Question 3<br>Should active duty military personnel who are under the age of 21 be allowed to obtain a Georgia weapons license?,,,YES,977,653,30,293,1
